panel,layer,gene,family,loo_cos,delta_norm,influence
strat400,9,ENSG00000101189,block1083,-0.8634223234547114,0.3016473384918768,1.52604669678702e-07
strat400,9,ENSG00000070061,block493,-0.4930797537178268,0.1946026526981534,1.888852201314961e-07
strat400,9,ENSG00000182747,block5925,0.6167835269538109,0.1439538696782685,8.460977329871612e-08
strat400,9,ENSG00000177791,block5699,-0.7166248452288082,0.2348420409659236,1.7679365515999026e-07
strat400,9,ENSG00000077420,block616,0.9655901180936656,0.5030968691924572,1.1281248790684373e-07
strat400,9,ENSG00000107104,block1459,0.6295023866075082,0.1472077452276743,8.621434555156071e-08
strat400,9,ENSG00000162191,block4459,-0.3558127561581865,0.1889900236777163,2.055736373351991e-07
strat400,9,ENSG00000175600,block5594,-0.708854959150086,0.1347939943183065,5.9570806398845384e-08
strat400,9,ENSG00000100350,block994,-0.5206615281528091,0.4328583459869657,9.000039439266416e-07
strat400,9,ENSG00000262919,block6889,0.3636125612935912,0.1810331307148167,1.8741594487448054e-07
strat400,9,ENSG00000107186,block1462,0.579402715658894,0.103834537307178,4.719769608474422e-08
strat400,9,ENSG00000105976,block1398,0.5468129144949544,0.1407198295605,9.147527324504524e-08
strat400,9,ENSG00000188716,block6232,-0.8554020955268703,0.3776063946957173,2.5209054521635466e-07
strat400,9,ENSG00000143653,block3576,-0.0694400131342396,0.1149800573438889,8.670090778650774e-08
strat400,9,ENSG00000115286,block1917,0.9938034525076548,4.27307571019282,1.4865906770022974e-06
strat400,9,ENSG00000003393,block14,-0.0489325384576154,0.1727507469241976,1.961898665747697e-07
strat400,9,ENSG00000118689,block3930,0.8679982246409399,0.2942850443242252,1.407247305351689e-07
strat400,9,ENSG00000177706,block1563,0.7670966322373508,0.3033730189703124,2.4961334998963025e-07
strat400,9,ENSG00000078808,block643,0.5592095971078638,0.1998059383542365,1.808136578240749e-07
strat400,9,ENSG00000105135,block1321,-0.0974138337256524,0.1069259262007509,7.462819562320534e-08
strat400,9,ENSG00000147465,block3771,0.9885093199150374,1.969760215202964,5.842221173502082e-07
strat400,9,ENSG00000078403,block636,-0.8525340153392821,0.1379785788872002,3.4273556215325136e-08
strat400,9,ENSG00000178031,block5709,-0.460159887330233,0.0959864773225344,4.7858982776816106e-08
strat400,9,ENSG00000115474,block4071,-0.858322968177733,0.3022591408885152,1.5851024826041282e-07
strat400,9,ENSG00000131503,block2743,0.3478732612036844,0.1799651438897093,1.8760123055017172e-07
strat400,9,ENSG00000135686,block930,-0.1677662067703448,0.1656716235275138,1.7578237399007437e-07
strat400,9,ENSG00000034677,block1999,-0.7306039194443646,0.1617950487837924,8.04261367504111e-08
strat400,9,ENSG00000144644,block3633,0.9917657711242336,1.9020623734841136,3.910106379789724e-07
strat400,9,ENSG00000164961,block4779,0.9817645560612956,0.578842277747326,7.97933470408907e-08
strat400,9,ENSG00000188647,block6229,0.9904312502756728,0.8150159017712462,8.33704872915675e-08
strat400,9,ENSG00000113734,block1833,0.12563472624251,0.1162867795277311,8.770591208850932e-08
strat400,9,ENSG00000117118,block2045,0.9896675249910644,7.0463487105161065,6.726550075164539e-06
strat400,9,ENSG00000178741,block5742,0.9873210003045956,15.421216705442705,3.948904662198771e-05
strat400,9,ENSG00000012232,block3955,0.4580579177666538,0.3318610046891843,5.734796392209418e-07
strat400,9,ENSG00000159079,block4307,-0.4117065471545986,0.1696875777254518,1.575855380631097e-07
strat400,9,ENSG00000020922,block175,-0.1476763302342145,0.2339752791998829,3.528919727546765e-07
strat400,9,ENSG00000159335,block4326,0.9813244918774768,1.6463752641239005,6.609424162418165e-07
strat400,9,ENSG00000188026,block3933,-0.4802341315058824,0.1275638222248128,8.250324234904127e-08
strat400,9,ENSG00000125703,block2705,-0.1775082609568524,0.2739567430638241,4.790020592393418e-07
strat400,9,ENSG00000114541,block1871,0.9278066867565016,0.4453892395011208,1.8193561224233437e-07
strat400,9,ENSG00000122042,block2279,0.9847331076886934,12.314401379775068,3.028054742448827e-05
strat400,9,ENSG00000128590,block2591,-0.5615945117571449,0.2008097257948234,1.8192465589539358e-07
strat400,9,ENSG00000140563,block3398,0.2884272778006495,0.1078435767520322,7.026605386428741e-08
strat400,9,ENSG00000177731,block5697,-0.2973885565193821,0.2159942726423735,2.802512729660478e-07
strat400,9,ENSG00000175224,block5571,-0.8732249276099292,0.3338511160618819,1.7442441657689045e-07
strat400,9,ENSG00000103460,block6491,-0.0488167349789362,0.0862710090286361,4.892956484425781e-08
strat400,9,ENSG00000144426,block4407,-0.2643951653773155,0.1178307547224816,8.509862015060322e-08
strat400,9,ENSG00000021776,block178,0.3462785435798988,0.2204550264920159,2.818678327409785e-07
strat400,9,ENSG00000117143,block2046,-0.0374264548853579,0.2361894171045165,3.671047202891131e-07
strat400,9,ENSG00000101986,block2068,0.5140946995870337,0.1508328474668318,1.1029970192755201e-07
strat400,9,ENSG00000107736,block1487,-0.4970659867149541,0.0938663176367427,4.371689465987316e-08
strat400,9,ENSG00000104142,block1260,0.0666962360072206,0.2372790566620956,3.693690092676505e-07
strat400,9,ENSG00000248098,block6819,0.9392637149199542,0.4361229993322532,1.476321310756035e-07
strat400,9,ENSG00000180198,block5811,0.9967920606081748,4.0523881355879166,6.932007067250723e-07
strat400,9,ENSG00000105664,block5185,-0.7817291252824864,0.2129682473830672,1.162371592311473e-07
strat400,9,ENSG00000156467,block4190,0.8614853918704836,0.6548809109665509,7.287151715384965e-07
strat400,9,ENSG00000137478,block6401,0.9780614653020776,0.889490905239183,2.2626024498428881e-07
strat400,9,ENSG00000179562,block5786,-0.4918799983470374,0.1344952013649517,9.036319137400994e-08
strat400,9,ENSG00000172500,block5400,0.9907553042096962,2.580769518925305,8.077684816587549e-07
strat400,9,ENSG00000040199,block252,-0.5989071771008688,0.091088846161291,3.5065201076101005e-08
strat400,9,ENSG00000130560,block2689,0.778246586194001,0.1910536348810108,9.48529208510962e-08
strat400,9,ENSG00000158747,block4293,-0.9867403950657097,2.1452165420026845,7.988991054252992e-07
strat400,9,ENSG00000124767,block2412,0.987481518107066,2.569359600731321,1.0823869865950186e-06
strat400,9,ENSG00000164080,block4674,0.3945582884730469,0.0933128642148195,4.844732937048236e-08
strat400,9,ENSG00000131149,block2726,0.9152137231877424,0.2533474916950399,6.868372204316131e-08
strat400,9,ENSG00000090621,block1076,-0.9794530792574334,0.4819509601125272,6.225517401592384e-08
strat400,9,ENSG00000116885,block2031,0.9650807428752424,0.4272163457344167,8.253134364810678e-08
strat400,9,ENSG00000133935,block2887,0.9892472509976896,11.759346155915305,1.949201053119687e-05
strat400,9,ENSG00000133313,block2864,0.3124532434801257,0.1049341916268299,6.547837849701922e-08
strat400,9,ENSG00000122694,block2308,-0.6251213471258765,0.4605548645001802,8.51563853654369e-07
strat400,9,ENSG00000118257,block914,0.3389949863056996,0.0968623782072463,5.472323350019793e-08
strat400,9,ENSG00000163870,block4640,0.992827291529424,5.798505793699415,3.167112575419573e-06
strat400,9,ENSG00000127837,block2552,-0.417207863298658,0.1571127844487342,1.3435322554489204e-07
strat400,9,ENSG00000113595,block1824,0.991583913463982,2.163962089878151,5.172327206537375e-07
strat400,9,ENSG00000023318,block185,-0.1060392430515621,0.1218393635429944,9.67257341999428e-08
strat400,9,ENSG00000164880,block4767,-0.122557057635107,0.1650179989017748,1.7675339369915832e-07
strat400,9,ENSG00000175595,block5593,-0.6343263029117038,0.2320394892184157,2.120479710709944e-07
strat400,9,ENSG00000158715,block4290,-0.3718300748215245,0.3688451909753938,7.725803512492746e-07
strat400,9,ENSG00000163930,block4651,0.9757873452244648,0.5426090655188738,9.281849022713119e-08
strat400,9,ENSG00000143479,block1800,0.487158036046009,0.2637110060485837,3.495224243366124e-07
strat400,9,ENSG00000149823,block3905,-0.1185758095957005,0.2706937597470476,4.7608528741527323e-07
strat400,9,ENSG00000117758,block664,0.993729114785852,2.3948516523899106,4.725307962694103e-07
strat400,9,ENSG00000131023,block3917,0.0605265574275515,0.2221229978261265,3.239447600167367e-07
strat400,9,ENSG00000114988,block1893,0.9835489427566044,2.0148719192962505,8.729906511018015e-07
strat400,9,ENSG00000166889,block4979,0.1274706417272249,0.1120268659064252,8.135934825848069e-08
strat400,9,ENSG00000105058,block1317,-0.9862097026115496,1.5587177599502129,4.385423848507486e-07
strat400,9,ENSG00000115137,block1902,-0.952015315649306,0.7635735589728645,3.598864405374158e-07
strat400,9,ENSG00000185633,block6100,-0.9263438765032992,0.8763256327222053,7.180449653754195e-07
strat400,9,ENSG00000177000,block5662,-0.7391537279717298,0.2502631457632838,1.8723810013554498e-07
strat400,9,ENSG00000132549,block2812,-0.0148957372195127,0.0555420921085734,2.032478130242765e-08
strat400,9,ENSG00000135374,block2994,-0.9712951749163614,2.0644338140436687,1.5892294958907982e-06
strat400,9,ENSG00000163719,block4617,-0.9169508917953316,0.4682792817415297,2.3005606020198854e-07
strat400,9,ENSG00000162384,block4474,-0.4131519561671146,0.363540814290519,7.222687314900611e-07
strat400,9,ENSG00000204311,block6546,-0.2313358519197446,0.3477844353617321,7.544168462159107e-07
strat400,9,ENSG00000112874,block1781,0.9814513431491408,1.2756184418010843,3.941080659597418e-07
strat400,9,ENSG00000071794,block520,-0.0742393781441801,0.0807559630266525,4.273923692732495e-08
strat400,9,ENSG00000108599,block1544,-0.1820949355235958,0.1445734132635213,1.3317108316091009e-07
strat400,9,ENSG00000185015,block4766,0.9851862788929274,5.454491931333928,5.765713634420244e-06
strat400,9,ENSG00000170502,block5272,0.9629478532415556,0.5592391643127154,1.4989774776985598e-07
strat400,9,ENSG00000061938,block5506,0.9436049686883468,0.4040428898484399,1.179184022648272e-07
strat400,9,ENSG00000107745,block1489,0.8192578423197175,0.2168127558421004,1.0185941534679445e-07
strat400,9,ENSG00000115760,block1951,0.3196109697117296,0.0749461447852534,3.3233769625162786e-08
strat400,9,ENSG00000112306,block1751,0.9848656424342112,22.022729931273844,9.601432669281706e-05
strat400,9,ENSG00000164548,block6220,-0.6889425208546162,0.085863825562442,2.552429589908201e-08
strat400,9,ENSG00000160075,block4355,0.9893652055801144,12.351976147989676,2.1271538636069565e-05
strat400,9,ENSG00000136709,block3111,-0.3310109218082975,0.2356706180184176,3.2590376619623385e-07
strat400,9,ENSG00000115216,block6072,0.821407244867679,0.2022298821924975,8.76676475858318e-08
strat400,9,ENSG00000100412,block1007,-0.3089849898963856,0.1440601151363353,1.2370506163872366e-07
strat400,9,ENSG00000147677,block3789,0.9925673067625288,2.5237395575407517,6.216217398602453e-07
strat400,9,ENSG00000115268,block1915,-0.7538743237283047,0.5207412418021109,7.713958342092653e-07
strat400,9,ENSG00000120837,block2233,0.985809236356916,13.722219574458732,3.496853156936819e-05
strat400,9,ENSG00000119699,block1341,0.9905799654103749,3.567578607957525,1.5727415131339129e-06
strat400,9,ENSG00000130811,block2710,0.8390411090162312,0.19894306869526,7.720436068225922e-08
strat400,9,ENSG00000155792,block4157,-0.1519928494785699,0.1109585898675109,7.925906631012225e-08
strat400,9,ENSG00000119616,block2151,0.3943909529283733,0.1940458448627073,2.0953830748293714e-07
strat400,9,ENSG00000122966,block2319,-0.3729110237221025,0.2362212877206846,3.165829143281229e-07
strat400,9,ENSG00000062598,block4159,-0.3388444568056276,0.2121506534898134,2.6254294571703696e-07
strat400,9,ENSG00000136068,block2592,0.5492415330663423,0.1672777858167973,1.2877079436091068e-07
strat400,9,ENSG00000144233,block1133,-0.3367171112746172,0.1374678103391282,1.10412472720256e-07
strat400,9,ENSG00000083799,block705,-0.0012360163482732,0.2749375143416698,4.981329030373516e-07
strat400,9,ENSG00000124214,block2378,0.992726388831197,1.906693647122753,3.472461567177732e-07
strat400,9,ENSG00000101557,block1112,-0.0140165442474289,0.1676165880518808,1.851085508208783e-07
strat400,9,ENSG00000130517,block2684,-0.1503290722091954,0.1127136885523744,8.182838473480558e-08
strat400,9,ENSG00000152382,block4015,0.4168424375137692,0.1854691794821827,1.8729612449863708e-07
strat400,9,ENSG00000100522,block1022,-0.7023923546611374,0.3263224151894827,3.555293139889671e-07
strat400,9,ENSG00000155099,block4130,0.541223739923749,0.221719597237085,2.290617733269329e-07
strat400,9,ENSG00000157064,block4220,-0.482769652634052,0.10742572270991,5.832463756405559e-08
strat400,9,ENSG00000101161,block1081,0.0920637114524505,0.0922067430474348,5.555287074798799e-08
strat400,9,ENSG00000180875,block5842,0.950443023938558,0.6659627639218393,2.824982763272033e-07
strat400,9,ENSG00000183036,block5941,0.9872237213050824,7.467731567106957,9.33057359797651e-06
strat400,9,ENSG00000174417,block5511,-0.0837293728861311,0.097977489712858,6.281668585295108e-08
strat400,9,ENSG00000119820,block2170,0.6276726780381802,0.3003445916627522,3.602545466385721e-07
strat400,9,ENSG00000138083,block6016,0.9825285670757652,2.079528433960081,9.87087608095294e-07
strat400,9,ENSG00000197217,block6354,0.0709917270493602,0.2003721903573081,2.6324396684707096e-07
strat400,9,ENSG00000166342,block5319,-0.8730977810172924,0.195086738694825,5.961601678983186e-08
strat400,9,ENSG00000136297,block1564,0.9915078246220206,7.719901585260377,6.642074187102054e-06
strat400,9,ENSG00000141030,block3430,0.9925639113122372,3.928959565018882,1.5072665016102604e-06
strat400,9,ENSG00000124641,block2405,-0.9084379345795832,0.4656577675849101,2.496923054984279e-07
strat400,9,ENSG00000087502,block775,-0.1770410441526506,0.1364342331587456,1.1882129946627629e-07
strat400,9,ENSG00000090686,block829,-0.4544358395434854,0.0706713873615946,2.6115925422232067e-08
strat400,9,ENSG00000118939,block2116,0.9868024412856048,6.04005136490985,6.303891080805535e-06
strat400,9,ENSG00000134748,block2937,0.5087741392853891,0.2200435689861775,2.3648339209092486e-07
strat400,9,ENSG00000161654,block4432,0.988572670417553,8.780881301360562,1.1546296888931272e-05
strat400,9,ENSG00000115761,block1952,-0.1294375647541045,0.0647566935818704,2.7171228267341974e-08
strat400,9,ENSG00000165724,block4857,-0.441618122013175,0.6821990567344726,2.468778312669784e-06
strat400,9,ENSG00000107968,block1507,0.9892059521837324,1.5776441891420216,3.521762532709971e-07
strat400,9,ENSG00000143155,block3529,0.6811948539583325,0.2055652831157522,1.492521956025783e-07
strat400,9,ENSG00000111669,block1696,0.9914917165150928,8.598676314496709,8.25587731623223e-06
strat400,9,ENSG00000083937,block708,-0.7188805463731578,0.2253664131328267,1.6173082340031897e-07
strat400,9,ENSG00000008952,block98,0.7279058060310838,0.391034576617124,4.73748168361432e-07
strat400,9,ENSG00000067842,block355,0.8456647029150945,0.2295036300327658,9.88723801720326e-08
strat400,9,ENSG00000177954,block6065,0.4096875422351659,0.1562387177175823,1.3386281438876324e-07
strat400,9,ENSG00000217930,block6707,-0.2107671723958418,0.1273285622643245,1.0209283218820533e-07
strat400,9,ENSG00000169744,block5221,-0.4892864478335079,0.1198682367182569,7.2018098151716e-08
strat400,9,ENSG00000123395,block2343,-0.8181129199046695,0.3891390788678562,3.299971957915204e-07
strat400,9,ENSG00000168280,block5286,0.816975263690082,0.1109547731709888,2.6979169009955232e-08
strat400,9,ENSG00000103266,block1217,0.9881978148946008,3.894209853357551,2.3449792607710407e-06
strat400,9,ENSG00000153879,block4074,-0.4720950455657886,0.1944080375765777,1.935520805851354e-07
strat400,9,ENSG00000167693,block5045,0.9763802188468856,0.467874185352152,6.734142932174336e-08
strat400,9,ENSG00000162670,block640,-0.9297428865034518,0.1769275258281799,2.7967802629369487e-08
strat400,9,ENSG00000148935,block3859,-0.7834028312806157,0.1785640327335708,8.116485106235417e-08
strat400,9,ENSG00000173653,block5471,0.8576120559876028,0.2456929471911104,1.052183344896207e-07
strat400,9,ENSG00000187231,block6167,-0.3973677855283845,0.3536548620492654,6.940651973152967e-07
strat400,9,ENSG00000145860,block3697,0.978414406297223,0.5506768935925961,8.534002593485469e-08
strat400,9,ENSG00000161980,block4443,-0.2996270021350982,0.3323187542919377,6.62423523700717e-07
strat400,9,ENSG00000113569,block1821,-0.6828018920422394,0.1214886179809955,5.191735463760949e-08
strat400,9,ENSG00000111481,block1682,0.9797383022685692,1.2515881061689071,4.14080083888102e-07
strat400,9,ENSG00000173744,block5477,0.991330710595376,2.0075652732145204,4.585050483729703e-07
strat400,9,ENSG00000136021,block3057,0.6762376631082112,0.3300119183280151,3.8949244218766665e-07
strat400,9,ENSG00000134440,block2922,0.6526800614985656,0.1114210656793168,4.69603049779721e-08
strat400,9,ENSG00000110851,block1652,0.974839245774349,0.4335516457026652,6.15481319243827e-08
strat400,9,ENSG00000086475,block751,-0.925971769237336,0.2076505825104338,4.051271806915224e-08
strat400,9,ENSG00000083307,block700,0.1982555949439226,0.1509807281286344,1.4431326289532365e-07
strat400,9,ENSG00000167085,block4993,-0.3603205130248157,0.3296535901235232,6.231566105352471e-07
strat400,9,ENSG00000113558,block1820,0.9887522854510346,14.674953009822106,3.174556713625432e-05
strat400,9,ENSG00000036257,block1512,0.5036646143164948,0.0994972678196695,4.8688491571802224e-08
strat400,9,ENSG00000020426,block173,-0.2336560159063898,0.1550903743273719,1.4985296326042177e-07
strat400,9,ENSG00000085382,block729,0.3212133306724804,0.0689945515683404,2.8132843499228958e-08
strat400,9,ENSG00000100554,block1026,-0.0680983023509151,0.155032239008982,1.5765334182571422e-07
strat400,9,ENSG00000171848,block284,0.9917360855425156,1.2206636130902802,1.6161714033735566e-07
strat400,9,ENSG00000152642,block4029,0.7291463162901812,0.100188001921298,3.097959300202291e-08
strat400,10,ENSG00000132196,block2781,0.9868548991397454,2.387807308363601,1.013686214745846e-06
strat400,10,ENSG00000164935,block4775,-0.0105307734656269,0.2097155122516736,2.9935581824513946e-07
strat400,10,ENSG00000137868,block3214,-0.1468820857988122,0.2709430811932296,4.889435926136443e-07
strat400,10,ENSG00000179988,block5804,-0.8258919000737619,0.6533989836913413,9.239018565754265e-07
strat400,10,ENSG00000124145,block2366,0.9590753525813736,2.705835741892725,3.995899024333838e-06
strat400,10,ENSG00000100629,block1037,0.6448418686135459,0.2490938751379628,2.467440891606998e-07
strat400,10,ENSG00000204923,block6580,-0.165207960061843,0.3484948031269323,8.041725060303762e-07
strat400,10,ENSG00000168874,block5150,0.9428261703694344,1.384074837087749,1.448522951252862e-06
strat400,10,ENSG00000115568,block1942,-0.2221545877188976,0.7589405671159964,3.727438385170423e-06
strat400,10,ENSG00000213563,block6650,0.9583924791818872,1.4207240765374158,1.1196079859887575e-06
strat400,10,ENSG00000134247,block2906,0.4086649505422087,0.4730931398749265,1.2691401944930902e-06
strat400,10,ENSG00000172244,block5376,0.7559067665975465,0.3690662517496995,3.974116912219827e-07
strat400,10,ENSG00000168038,block5083,-0.9464596529822732,0.7713495307443243,4.220887825923114e-07
strat400,10,ENSG00000072201,block3337,0.496057169492739,0.6098864997663466,1.908985401644081e-06
strat400,10,ENSG00000138075,block3233,0.8552365468630888,0.4475649668488972,3.662226206735397e-07
strat400,10,ENSG00000181544,block5869,-0.2467856724077141,0.4593209948403522,1.3487080626761738e-06
strat400,10,ENSG00000007908,block77,-0.9206591367912428,1.5665480352816032,2.5457156650476875e-06
strat400,10,ENSG00000105321,block1340,0.9792642704027896,1.429114780809983,5.706004941874454e-07
strat400,10,ENSG00000173627,block5470,0.1504490699164128,0.3844595747746555,9.834065238800704e-07
strat400,10,ENSG00000171357,block4067,0.9805467512486395,3.467971492569476,3.1543047737114804e-06
strat400,10,ENSG00000163462,block4023,-0.9519763108159036,3.577690023503525,8.167928882585329e-06
strat400,10,ENSG00000135409,block2998,-0.6647697044136835,0.9472770079913164,3.408998804022012e-06
strat400,10,ENSG00000117362,block3281,0.8601903598087252,1.1503702182956526,2.342852609471535e-06
strat400,10,ENSG00000161618,block4431,0.4980955220247495,0.485688362611178,1.20739931663838e-06
strat400,10,ENSG00000168016,block5081,0.0344100572113671,0.4778755899948926,1.5527094335832103e-06
strat400,10,ENSG00000170955,block5304,0.9813885045700336,2.1140776778676784,1.1219350756208613e-06
strat400,10,ENSG00000133048,block2845,0.3658845331436463,0.2234460727067077,2.943760958329378e-07
strat400,10,ENSG00000178057,block5712,-0.3576294474353672,0.5112979844823651,1.551994092130471e-06
strat400,10,ENSG00000186871,block6155,-0.0893123643097037,0.2444244741579243,4.034465741487026e-07
strat400,10,ENSG00000198894,block6503,-0.2596552924056998,0.2330692302990291,3.448500891511941e-07
strat400,10,ENSG00000135541,block3011,0.6206678373933252,0.2741437201842838,3.1451766635548495e-07
strat400,10,ENSG00000169679,block5214,0.431383883205136,0.1983462365815935,2.1797061855455269e-07
strat400,10,ENSG00000105852,block1387,-0.2074203099125806,1.054950259624962,7.250060807262315e-06
strat400,10,ENSG00000113621,block1827,0.9764670409197416,3.4789485085745566,3.832107132506479e-06
strat400,10,ENSG00000132780,block2832,-0.8623559610533273,1.0100108112809016,1.780111577476262e-06
strat400,10,ENSG00000107771,block1490,0.0799577339998214,0.1655036558854224,1.8526972334065306e-07
strat400,10,ENSG00000120915,block2238,-0.3704207166575288,0.4671902119792409,1.2819373028660763e-06
strat400,10,ENSG00000056972,block343,-0.2961633063766539,0.4742575189351611,1.3968027207100775e-06
strat400,10,ENSG00000148384,block3827,0.9133218354346802,0.7379550136066234,6.147978428572287e-07
strat400,10,ENSG00000136933,block3135,0.9639889237261958,1.1413322621647046,6.271539342295185e-07
strat400,10,ENSG00000177548,block5685,0.8457742939081546,0.4466502675546309,3.865852976625561e-07
strat400,10,ENSG00000187550,block6733,-0.670149563843888,0.4410088911807262,7.293600442492831e-07
strat400,10,ENSG00000102098,block3726,-0.34618144597941,0.1832321595394795,2.0115877252813166e-07
strat400,10,ENSG00000164342,block4718,-0.4231638070003445,0.4396336020024608,1.0801002753302311e-06
strat400,10,ENSG00000133131,block4320,0.6963521908995441,0.5730618680381558,1.1515005247098031e-06
strat400,10,ENSG00000114248,block1857,0.3886202030953427,0.4951934348556672,1.4171614143299038e-06
strat400,10,ENSG00000143502,block3568,-0.9704781452444216,3.919209517405128,6.08258569956277e-06
strat400,10,ENSG00000173818,block5480,-0.9574351484786686,7.8216301809386515,3.4698866489102365e-05
strat400,10,ENSG00000109943,block1609,0.9834132851215744,1.8164788232124855,7.389399178103773e-07
strat400,10,ENSG00000183208,block5955,-0.5197174182551756,0.7305319538876434,2.65163278079239e-06
strat400,10,ENSG00000136114,block3064,-0.1873599340679242,0.3737204648926634,9.1738001073427e-07
strat400,10,ENSG00000119431,block2143,-0.9196574896046812,0.7696997243302741,6.21994628580147e-07
strat400,10,ENSG00000124688,block2408,-0.8811456798917188,1.342039432999128,2.741215901491678e-06
strat400,10,ENSG00000205177,block6588,-0.975478856834033,10.11870464067807,3.3763305700595936e-05
strat400,10,ENSG00000144488,block3624,-0.7679710236049248,0.7376460637769697,1.5194571159060644e-06
strat400,10,ENSG00000163946,block4655,0.7772292580469946,0.2052437052452559,1.135314057210124e-07
strat400,10,ENSG00000181004,block5850,-0.069754531660936,0.4039005494306984,1.105110022603384e-06
strat400,10,ENSG00000177943,block5705,0.6129133250568101,0.6731831786677054,1.926020353204549e-06
strat400,10,ENSG00000121940,block2273,0.5295654613261401,0.6846934041188895,2.2963323645930345e-06
strat400,10,ENSG00000128408,block2580,-0.6899670164848558,0.6661737964570997,1.5828372258441803e-06
strat400,10,ENSG00000248487,block6821,-0.9708875868999204,2.332912871343245,2.1257503115545973e-06
strat400,10,ENSG00000185187,block6071,0.0324419266716122,0.4266096209327967,1.2375960803945318e-06
strat400,10,ENSG00000204767,block6572,0.1786653991795637,0.2352384552433087,3.646717005034717e-07
strat400,10,ENSG00000120451,block2207,-0.7998697707311717,1.068324356261127,2.7985645918438e-06
strat400,10,ENSG00000186532,block6143,-0.5394102767616102,0.3292984385694946,5.233868098919459e-07
strat400,10,ENSG00000099814,block927,0.2484160318436816,0.2704828221339459,4.672948731299087e-07
strat400,10,ENSG00000155363,block4140,-0.3154250263984875,0.3601847174260247,7.952662404164812e-07
strat400,10,ENSG00000183479,block5971,0.2340579702195002,0.500921018405528,1.6145258946442809e-06
strat400,10,ENSG00000135587,block3012,-0.5244139904541776,0.2967608955895716,4.3463042931346507e-07
strat400,10,ENSG00000179943,block5802,-0.6622691686723717,0.5498944717382942,1.155595145907462e-06
strat400,10,ENSG00000161031,block4417,-0.756883441751435,0.5627127390721265,9.206739913780736e-07
strat400,10,ENSG00000160888,block4410,0.9748882419000022,2.5160805178331818,2.137193621187805e-06
strat400,10,ENSG00000023516,block186,-0.1407000238213997,0.2185979382428092,3.188475868887153e-07
strat400,10,ENSG00000130055,block2660,-0.6440221384239012,0.7835080910343799,2.4456417830887034e-06
strat400,10,ENSG00000143321,block3550,-0.55339754575331,0.6757384134696747,2.156433628330845e-06
strat400,10,ENSG00000196639,block6315,0.9899264104022508,1.7291932794752705,4.080215750823513e-07
strat400,10,ENSG00000108375,block1524,-0.8502744107495197,0.4816761656269361,4.37539508402196e-07
strat400,10,ENSG00000165282,block4810,-0.7367892038899317,1.0379447579114949,3.3525457198146924e-06
strat400,10,ENSG00000172671,block5410,0.4104259891430404,0.3954926531407474,8.85401712391598e-07
strat400,10,ENSG00000136235,block3076,0.0783744532639074,0.3342116685726587,7.556873786729312e-07
strat400,10,ENSG00000144115,block3606,0.7634632872147138,0.3173992336617776,2.860562766660024e-07
strat400,10,ENSG00000188811,block6243,0.8320763405554695,1.181314453084565,2.9225491101625423e-06
strat400,10,ENSG00000164761,block4758,0.9894568403360589,1.8389553940463803,4.828614034169121e-07
strat400,10,ENSG00000167992,block5076,0.4687225711816353,0.3074708424135982,5.021619602363359e-07
strat400,10,ENSG00000111906,block1725,0.98490908773672,6.662738192221234,9.051869171772252e-06
strat400,10,ENSG00000128881,block2606,-0.3317635923201306,0.4434913908788463,1.191523493204727e-06
strat400,10,ENSG00000122068,block2280,-0.9544398975453132,0.726479915589684,3.199108703499931e-07
strat400,10,ENSG00000100239,block1619,0.8727287139291713,0.4070113935470248,2.687776706755685e-07
strat400,10,ENSG00000106624,block1437,-0.7644372339400484,0.4054262749616017,4.650626203028807e-07
strat400,10,ENSG00000255072,block6848,-0.6775181762264815,0.6493966579074011,1.5529862243957029e-06
strat400,10,ENSG00000110756,block1646,0.0008787206056379,0.5343892012358457,1.9439725389425178e-06
strat400,10,ENSG00000213024,block6631,0.9769510632210496,1.6636651858449931,8.585261961346902e-07
strat400,10,ENSG00000114491,block1869,-0.047313235151971,0.4374363383790479,1.299664968312797e-06
strat400,10,ENSG00000122203,block2285,-0.8570006157455178,0.6671091844528901,8.044793884387502e-07
strat400,10,ENSG00000076242,block595,0.6300157442593632,0.4403025827502084,7.958887638936929e-07
strat400,10,ENSG00000148225,block3811,-0.438636746218642,0.3928018461007677,8.482366755657722e-07
strat400,10,ENSG00000163235,block4562,0.9785579209691064,5.299699639514118,8.111377755914972e-06
strat400,10,ENSG00000135272,block2983,0.7177777944795536,0.6054401518577529,1.2096940906758391e-06
strat400,10,ENSG00000235118,block6750,-0.8079115517576788,0.8451571153894298,1.6886062438326022e-06
strat400,10,ENSG00000087303,block2037,0.411248114877381,0.3151288328005913,5.61677182098208e-07
strat400,10,ENSG00000116096,block1974,0.9763595010492164,0.9322900136056836,2.764390555354268e-07
strat400,10,ENSG00000153975,block4079,0.9807806532207004,2.097353474331121,1.1399694359592871e-06
strat400,10,ENSG00000005175,block39,0.964988986245367,1.2971064695727206,7.879359584794798e-07
strat400,10,ENSG00000215906,block6706,-0.3726707611328177,0.320354614756025,6.015873622589041e-07
strat400,10,ENSG00000178460,block5730,0.3474891653545743,0.1519184791647303,1.3813665611372985e-07
strat400,10,ENSG00000183751,block5990,0.0436197230124613,0.2961891305697663,5.960544634531217e-07
strat400,10,ENSG00000107719,block1485,0.6528927891094838,0.2663091637821786,2.7698439042378453e-07
strat400,10,ENSG00000131944,block2769,0.8036296764840921,0.5714120940132533,7.872215006532457e-07
