gene,stratum,perc_id_hp,block,layer,n_layers,representation,condition,sample,gen_bp,n_samples,v_norm,q_loo,alpha_own,aa_id_to_target,nt_id_to_target,indel_bp,indel_events,n_stop_codons,premature_stop,temperature,top_k,n_voting_species,pct_diagnostic_correct,n_diagnostic_scorable,pct_autapomorphy_correct,n_autapomorphy_scorable
ENSG00000163728,2,76.7533,4618,none,0,cds_mean,unsteered,1,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",10.09,41.86,64,33,10,True,,,21.0,41.76470588235294,170.0,53.7037037037037,54.0
ENSG00000163728,2,76.7533,4618,none,0,cds_mean,unsteered,2,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",14.49,40.79,64,28,31,True,,,21.0,34.705882352941174,170.0,37.03703703703704,54.0
ENSG00000163728,2,76.7533,4618,none,0,cds_mean,unsteered,3,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",12.2,39.51,50,29,0,False,,,21.0,47.64705882352941,170.0,50.0,54.0
ENSG00000163728,2,76.7533,4618,none,0,cds_mean,unsteered,4,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",14.41,41.05,66,31,0,False,,,21.0,45.294117647058826,170.0,46.2962962962963,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_a1.0,0,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",8.38,35.56,64,28,0,False,,,21.0,45.88235294117647,170.0,46.2962962962963,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_a1.0,1,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",11.8,39.67,62,30,6,True,,,21.0,38.23529411764706,170.0,40.74074074074074,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_a1.0,2,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",7.74,34.84,38,21,1,True,,,21.0,51.1764705882353,170.0,53.7037037037037,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_a1.0,3,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",13.27,37.16,56,25,2,True,,,21.0,40.588235294117645,170.0,42.592592592592595,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_a1.0,4,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",13.61,38.67,48,31,4,True,,,21.0,44.705882352941174,170.0,42.592592592592595,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_own,0,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",8.36,42.36,68,33,3,True,,,21.0,44.705882352941174,170.0,46.2962962962963,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_own,1,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",14.58,40.41,64,34,2,True,,,21.0,41.1764705882353,170.0,38.888888888888886,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_own,2,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",11.57,40.93,72,33,5,True,,,21.0,44.11764705882353,170.0,44.44444444444444,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_own,3,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",10.75,39.92,64,29,6,True,,,21.0,49.411764705882355,170.0,57.407407407407405,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,add_own,4,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",9.5,42.28,86,42,9,True,,,21.0,49.411764705882355,170.0,61.111111111111114,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,random_a1.0,0,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",11.68,41.05,56,28,18,True,,,21.0,35.88235294117647,170.0,27.77777777777778,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,random_a1.0,1,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",8.96,42.88,94,35,7,True,,,21.0,48.23529411764706,170.0,37.03703703703704,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,random_a1.0,2,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",11.57,39.69,46,29,2,True,,,21.0,45.88235294117647,170.0,48.148148148148145,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,random_a1.0,3,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",13.24,39.1,46,27,0,False,,,21.0,40.588235294117645,170.0,40.74074074074074,54.0
ENSG00000163728,2,76.7533,4618,blocks.27,1,cds_mean,random_a1.0,4,1000,5,"{""27"": 5.6327}","{""27"": 4.8889}","{""27"": 0.868}",11.47,42.84,82,34,9,True,,,21.0,41.76470588235294,170.0,38.888888888888886,54.0
ENSG00000040199,3,85.941,252,none,0,cds_mean,unsteered,0,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",19.76,46.87,44,26,0,False,,,20.0,33.52601156069364,173.0,27.272727272727273,55.0
ENSG00000040199,3,85.941,252,none,0,cds_mean,unsteered,1,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",12.24,42.69,52,32,21,True,,,20.0,33.52601156069364,173.0,23.636363636363637,55.0
ENSG00000040199,3,85.941,252,none,0,cds_mean,unsteered,2,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",12.17,43.17,80,39,0,False,,,20.0,46.24277456647399,173.0,47.27272727272727,55.0
ENSG00000040199,3,85.941,252,none,0,cds_mean,unsteered,3,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",11.57,44.15,84,41,0,False,,,20.0,46.24277456647399,173.0,47.27272727272727,55.0
ENSG00000040199,3,85.941,252,none,0,cds_mean,unsteered,4,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",15.13,45.59,88,37,0,False,,,20.0,36.994219653179194,173.0,32.72727272727273,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_a1.0,0,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",22.58,46.76,70,32,0,False,,,20.0,36.994219653179194,173.0,36.36363636363637,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_a1.0,1,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",15.73,44.68,86,34,0,False,,,20.0,41.040462427745666,173.0,36.36363636363637,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_a1.0,2,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",17.11,42.86,58,29,0,False,,,20.0,43.35260115606936,173.0,38.18181818181818,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_a1.0,3,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",12.68,44.41,112,42,3,True,,,20.0,44.50867052023121,173.0,41.81818181818182,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_a1.0,4,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",14.88,46.3,82,38,9,True,,,20.0,39.30635838150289,173.0,41.81818181818182,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_own,0,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",9.82,44.01,86,42,12,True,,,20.0,42.19653179190752,173.0,34.54545454545455,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_own,1,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",17.4,45.4,88,37,1,True,,,20.0,41.61849710982659,173.0,36.36363636363637,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_own,2,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",17.16,43.79,78,37,6,True,,,20.0,50.28901734104046,173.0,50.90909090909091,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_own,3,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",19.12,45.43,78,39,0,False,,,20.0,53.179190751445084,173.0,61.81818181818182,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,add_own,4,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",9.23,39.08,42,22,0,False,,,20.0,40.46242774566474,173.0,45.45454545454545,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,random_a1.0,0,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",11.8,41.83,80,31,15,True,,,20.0,35.83815028901734,173.0,32.72727272727273,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,random_a1.0,1,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",12.98,46.69,86,46,0,False,,,20.0,45.08670520231214,173.0,45.45454545454545,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,random_a1.0,2,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",22.42,48.27,80,39,12,True,,,20.0,38.15028901734104,173.0,41.81818181818182,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,random_a1.0,3,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",14.08,40.82,58,27,12,True,,,20.0,37.57225433526011,173.0,41.81818181818182,55.0
ENSG00000040199,3,85.941,252,blocks.27,1,cds_mean,random_a1.0,4,1000,5,"{""27"": 5.6301}","{""27"": 5.9217}","{""27"": 1.0518}",20.9,48.45,60,34,2,True,,,20.0,41.61849710982659,173.0,38.18181818181818,55.0
ENSG00000090686,4,92.1739,829,none,0,cds_mean,unsteered,0,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",10.78,39.98,46,24,0,False,,,21.0,40.714285714285715,140.0,31.428571428571427,35.0
ENSG00000090686,4,92.1739,829,none,0,cds_mean,unsteered,1,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",8.68,39.18,52,25,2,True,,,21.0,52.857142857142854,140.0,48.57142857142857,35.0
ENSG00000090686,4,92.1739,829,none,0,cds_mean,unsteered,2,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",11.87,38.11,36,17,16,True,,,21.0,33.57142857142857,140.0,37.142857142857146,35.0
ENSG00000090686,4,92.1739,829,none,0,cds_mean,unsteered,3,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",10.45,37.6,48,27,0,False,,,21.0,41.42857142857143,140.0,34.285714285714285,35.0
ENSG00000090686,4,92.1739,829,none,0,cds_mean,unsteered,4,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",7.46,37.94,82,33,0,False,,,21.0,52.857142857142854,140.0,34.285714285714285,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_a1.0,0,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",7.19,35.35,54,25,0,False,,,21.0,45.714285714285715,140.0,37.142857142857146,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_a1.0,1,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",13.61,39.24,44,24,0,False,,,21.0,50.714285714285715,140.0,54.285714285714285,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_a1.0,2,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",11.61,38.42,46,22,1,True,,,21.0,46.42857142857143,140.0,45.714285714285715,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_a1.0,3,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",11.9,39.51,50,28,0,False,,,21.0,42.142857142857146,140.0,28.571428571428573,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_a1.0,4,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",8.63,36.68,50,30,9,True,,,21.0,46.42857142857143,140.0,51.42857142857143,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_own,0,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",10.59,36.62,48,23,2,True,,,21.0,38.57142857142857,140.0,28.571428571428573,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_own,1,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",8.96,37.67,60,26,0,False,,,21.0,41.42857142857143,140.0,37.142857142857146,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_own,2,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",8.36,37.6,64,27,4,True,,,21.0,46.42857142857143,140.0,51.42857142857143,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_own,3,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",14.49,40.31,54,30,8,True,,,21.0,40.0,140.0,60.0,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,add_own,4,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",10.91,40.79,74,29,0,False,,,21.0,46.42857142857143,140.0,40.0,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,random_a1.0,0,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",12.9,37.85,50,20,0,False,,,21.0,47.857142857142854,140.0,40.0,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,random_a1.0,1,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",11.34,39.44,54,26,1,True,,,21.0,43.57142857142857,140.0,60.0,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,random_a1.0,2,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",11.83,41.25,56,31,0,False,,,21.0,42.142857142857146,140.0,42.857142857142854,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,random_a1.0,3,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",6.25,33.17,38,26,1,True,,,21.0,42.857142857142854,140.0,28.571428571428573,35.0
ENSG00000090686,4,92.1739,829,blocks.27,1,cds_mean,random_a1.0,4,1000,5,"{""27"": 5.6305}","{""27"": 5.7599}","{""27"": 1.023}",10.45,38.54,60,29,1,True,,,21.0,47.857142857142854,140.0,37.142857142857146,35.0
ENSG00000136933,0,62.6344,3135,none,0,cds_mean,unsteered,0,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",11.78,42.59,72,32,16,True,,,21.0,40.94202898550725,276.0,47.05882352941177,68.0
ENSG00000136933,0,62.6344,3135,none,0,cds_mean,unsteered,1,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",12.5,43.8,62,34,1,True,,,21.0,45.289855072463766,276.0,42.64705882352941,68.0
ENSG00000136933,0,62.6344,3135,none,0,cds_mean,unsteered,2,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",23.72,46.12,74,30,0,False,,,21.0,38.04347826086956,276.0,36.76470588235294,68.0
ENSG00000136933,0,62.6344,3135,none,0,cds_mean,unsteered,3,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",12.77,44.78,72,41,0,False,,,21.0,44.20289855072464,276.0,38.23529411764706,68.0
ENSG00000136933,0,62.6344,3135,none,0,cds_mean,unsteered,4,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",50.15,61.41,16,10,0,False,,,21.0,25.0,276.0,10.294117647058824,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_a1.0,0,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",56.66,61.89,4,3,0,False,,,21.0,31.52173913043478,276.0,19.11764705882353,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_a1.0,1,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",14.15,42.54,46,24,1,True,,,21.0,40.57971014492754,276.0,35.294117647058826,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_a1.0,2,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",11.08,42.36,64,34,11,True,,,21.0,45.289855072463766,276.0,44.11764705882353,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_a1.0,3,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",14.33,41.47,54,28,0,False,,,21.0,41.30434782608695,276.0,41.1764705882353,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_a1.0,4,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",17.27,46.94,90,39,12,True,,,21.0,47.82608695652174,276.0,44.11764705882353,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_own,0,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",13.64,42.73,56,33,3,True,,,21.0,47.46376811594203,276.0,50.0,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_own,1,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",27.25,47.73,48,22,0,False,,,21.0,38.768115942028984,276.0,35.294117647058826,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_own,2,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",14.93,42.08,82,33,6,True,,,21.0,41.666666666666664,276.0,39.705882352941174,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_own,3,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",10.46,44.09,76,34,3,True,,,21.0,49.63768115942029,276.0,60.294117647058826,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,add_own,4,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",50.77,62.15,12,6,0,False,,,21.0,30.434782608695652,276.0,14.705882352941176,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,random_a1.0,0,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",58.82,66.22,22,9,0,False,,,21.0,22.463768115942027,276.0,2.9411764705882355,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,random_a1.0,1,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",8.33,41.89,72,29,6,True,,,21.0,42.028985507246375,276.0,41.1764705882353,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,random_a1.0,2,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",41.03,54.95,20,10,2,True,,,21.0,30.797101449275363,276.0,23.529411764705884,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,random_a1.0,3,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",64.92,68.1,12,2,0,False,,,21.0,19.565217391304348,276.0,4.411764705882353,68.0
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,random_a1.0,4,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",12.31,43.22,52,31,0,False,,,21.0,40.57971014492754,276.0,38.23529411764706,68.0
ENSG00000197448,1,66.3717,6369,none,0,cds_mean,unsteered,0,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",64.16,68.59,0,0,0,False,,,18.0,31.11111111111111,135.0,15.151515151515152,33.0
ENSG00000197448,1,66.3717,6369,none,0,cds_mean,unsteered,1,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",21.97,51.78,32,15,1,True,,,18.0,43.7037037037037,135.0,30.303030303030305,33.0
ENSG00000197448,1,66.3717,6369,none,0,cds_mean,unsteered,2,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",28.98,52.53,28,16,0,False,,,18.0,38.51851851851852,135.0,33.333333333333336,33.0
ENSG00000197448,1,66.3717,6369,none,0,cds_mean,unsteered,3,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",7.51,43.66,34,15,7,True,,,18.0,47.407407407407405,135.0,48.484848484848484,33.0
ENSG00000197448,1,66.3717,6369,none,0,cds_mean,unsteered,4,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",27.75,53.58,22,10,0,False,,,18.0,40.74074074074074,135.0,24.242424242424242,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a1.0,0,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",60.12,69.56,0,0,0,False,,,18.0,47.407407407407405,135.0,33.333333333333336,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a1.0,1,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",33.15,51.55,56,15,1,False,,,18.0,44.44444444444444,135.0,39.39393939393939,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a1.0,2,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",23.16,50.19,26,15,0,False,,,18.0,41.48148148148148,135.0,39.39393939393939,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a1.0,3,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",58.96,69.67,4,2,0,False,,,18.0,47.407407407407405,135.0,24.242424242424242,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a1.0,4,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",28.0,52.64,22,10,0,False,,,18.0,40.0,135.0,30.303030303030305,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_own,0,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",17.05,45.75,20,11,1,True,,,18.0,46.666666666666664,135.0,39.39393939393939,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_own,1,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",28.16,52.82,26,12,0,False,,,18.0,48.148148148148145,135.0,36.36363636363637,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_own,2,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",65.32,71.87,0,0,0,False,,,18.0,31.85185185185185,135.0,15.151515151515152,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_own,3,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",21.97,49.05,10,6,0,False,,,18.0,40.0,135.0,30.303030303030305,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_own,4,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",26.7,49.91,24,11,0,False,,,18.0,45.18518518518518,135.0,42.42424242424242,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a1.0,0,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",19.65,49.34,28,15,0,False,,,18.0,36.2962962962963,135.0,27.272727272727273,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a1.0,1,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",68.79,73.22,0,0,0,False,,,18.0,31.85185185185185,135.0,15.151515151515152,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a1.0,2,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",67.05,71.48,0,0,0,False,,,18.0,28.14814814814815,135.0,9.090909090909092,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a1.0,3,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",30.06,54.36,18,9,0,False,,,18.0,45.18518518518518,135.0,36.36363636363637,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a1.0,4,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",21.71,42.8,18,10,0,False,,,18.0,31.85185185185185,135.0,27.272727272727273,33.0
ENSG00000163933,2,79.1128,4652,none,0,cds_mean,unsteered,0,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",81.44,79.16,6,2,0,False,,,22.0,18.932038834951456,206.0,2.2222222222222223,45.0
ENSG00000163933,2,79.1128,4652,none,0,cds_mean,unsteered,1,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",82.34,77.97,6,2,0,False,,,22.0,19.41747572815534,206.0,2.2222222222222223,45.0
ENSG00000163933,2,79.1128,4652,none,0,cds_mean,unsteered,2,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",58.68,63.53,18,9,0,False,,,22.0,29.12621359223301,206.0,11.11111111111111,45.0
ENSG00000163933,2,79.1128,4652,none,0,cds_mean,unsteered,3,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",82.63,80.26,6,2,0,False,,,22.0,18.446601941747574,206.0,0.0,45.0
ENSG00000163933,2,79.1128,4652,none,0,cds_mean,unsteered,4,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",49.85,60.34,22,13,0,False,,,22.0,26.21359223300971,206.0,6.666666666666667,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a1.0,0,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",35.14,49.75,30,15,0,False,,,22.0,32.03883495145631,206.0,22.22222222222222,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a1.0,1,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",40.48,51.43,26,17,0,False,,,22.0,28.640776699029125,206.0,20.0,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a1.0,2,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",26.27,44.6,36,21,0,False,,,22.0,39.320388349514566,206.0,37.77777777777778,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a1.0,3,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",54.01,60.85,18,11,0,False,,,22.0,22.815533980582526,206.0,11.11111111111111,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a1.0,4,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",47.01,57.55,26,15,1,True,,,22.0,28.155339805825243,206.0,8.88888888888889,45.0
