layer,gene,family,loo_cos,delta_norm,influence
5,ARL5A,arf_gtpase,0.3240253770878912,0.06621438074135054,0.00026478251692896304
5,ARL5B,arf_gtpase,0.43080205106010006,0.19728300414832484,0.0021408577759786107
5,ARL5C,arf_gtpase,-0.048250253304192914,0.07880745286697649,0.00041813218141950603
5,ARL6,arf_gtpase,-0.09131912083202055,0.06799414643195052,0.00030936690355376495
5,ARL8A,arf_gtpase,-0.1914929468037257,0.05232767371907038,0.00017798248080591605
5,ARL8B,arf_gtpase,0.044703822840204695,0.036872696338400394,9.155063447896516e-05
5,SAR1A,arf_gtpase,0.3239244182947421,0.09390550090477381,0.0005326680566473119
5,TRIM23,arf_gtpase,0.6343578560382387,0.15599800464110838,0.0009816465923258022
5,CDC42,rho_gtpase,0.3386181771861384,0.07605307185809453,0.00034555564900873303
5,RHOA,rho_gtpase,0.24195024163650614,0.07888720406764674,0.0003953678583256126
5,RHOB,rho_gtpase,0.32525870164717635,0.06971478960715782,0.000293259402164292
5,RHOBTB1,rho_gtpase,0.28130089143970355,0.05398655717699725,0.00018109617881345574
5,RHOG,rho_gtpase,0.3801671435413548,0.07241245706733951,0.0003026906739308499
5,RHOQ,rho_gtpase,0.6423568811215254,0.16229680093930807,0.0010443946398619453
5,RND1,rho_gtpase,0.38847911055596646,0.08538468258160564,0.00041773586563587095
5,RND3,rho_gtpase,0.20506834721125988,0.06817747221232551,0.0003004615957833412
6,HOXA1,hox,0.10898183560161462,0.07427771063406108,0.0002700755159127377
6,HOXA10,hox,0.3793710046127385,0.11516815234608115,0.0005625986578445819
6,HOXA13,hox,0.6223769278973466,0.1370584164503827,0.0005702221674649399
6,HOXA3,hox,0.4358480477793043,0.13973231280725867,0.0007837310359244398
6,HOXA4,hox,0.3732349116309891,0.18835808163990508,0.0015137199340888863
6,HOXA5,hox,-0.014042272641125267,0.08015269984933213,0.0003182132986656594
6,HOXA6,hox,0.2993229856428637,0.11572593912286618,0.0006041241235523742
6,HOXA7,hox,0.03183942559247999,0.09119518941161261,0.0004116151161637216
6,HOXB2,hox,0.2342145745618206,0.0832382757046001,0.00032442396332688084
6,HOXB4,hox,0.2474263595860495,0.12120951483314053,0.0006834147172590788
6,HOXB5,hox,0.27185814896857574,0.0996505345206243,0.0004556290857176126
6,HOXB7,hox,0.0894393011240214,0.06826916054615144,0.00022903895730774781
6,HOXB8,hox,0.30513118187087623,0.08335574835023754,0.00031217235902147866
6,HOXB9,hox,0.12262862671270303,0.08527637981312812,0.00035485644767696556
6,HOXC11,hox,0.38889707685446445,0.11724560642313152,0.0005780982900250864
6,HOXC12,hox,0.44738940965513646,0.09288323785443717,0.0003418629865060696
6,HOXC4,hox,0.33459312749956366,0.09189716656512768,0.00037155204168815015
6,HOXC5,hox,0.22498361832551717,0.14672173873331565,0.0010128581872919096
6,HOXC6,hox,0.0827803687947253,0.10053494717519385,0.0004973411417912299
6,HOXC8,hox,0.12783591061299657,0.08158132802490026,0.00032433562183309395
6,HOXC9,hox,0.14331929764903437,0.11092554247646548,0.0005971423629335115
6,HOXD10,hox,0.20559814002367324,0.06814762562999464,0.0002203386492355408
6,HOXD11,hox,0.5367084796055782,0.173652300206819,0.0010639876278939475
6,HOXD12,hox,0.5385819711629126,0.1457755915023562,0.00074755945508298
6,HOXD13,hox,0.463020357503655,0.12612939460540137,0.0006192611849240581
6,HOXD4,hox,0.26678662410202353,0.13435792411544917,0.0008308821604112726
6,RAB10,rab_gtpase,-0.006872556225051415,0.08980745578903233,0.0003995669894406584
6,RAB11A,rab_gtpase,0.0797231050099813,0.13225646582631767,0.0008612918982962015
6,RAB14,rab_gtpase,-0.14959978881806574,0.057279582911057364,0.00015889227660159655
6,RAB15,rab_gtpase,0.4923425882576654,0.07783239436969924,0.00022735681330032786
6,RAB18,rab_gtpase,0.3302875485541236,0.06783904157503498,0.00020311218072111004
6,RAB1A,rab_gtpase,-0.18629701569966037,0.05091166065878497,0.00012394224044809388
6,RAB1B,rab_gtpase,0.5665363332155543,0.07518783320664972,0.00019016393758053418
6,RAB20,rab_gtpase,0.37936086490404114,0.12661878634019538,0.00068007937976855
6,RAB22A,rab_gtpase,0.10389393377014781,0.1281625184539803,0.0008051601239962292
6,RAB23,rab_gtpase,-0.06168508682449655,0.06979057738119424,0.0002403746544452634
6,RAB24,rab_gtpase,0.6480955830764573,0.1430156586014245,0.0005877606379649514
6,RAB25,rab_gtpase,0.4124543470730961,0.1420756448371339,0.0008301071531181536
6,RAB27A,rab_gtpase,-0.30268960676508816,0.12179018408300575,0.0006676290307432442
6,RAB27B,rab_gtpase,-0.07583733902782817,0.0595068331653466,0.0001744074918473837
6,RAB29,rab_gtpase,0.09917767943159729,0.35203329376741177,0.006096758443913219
6,RAB2B,rab_gtpase,0.41252421264223815,0.07676397208927932,0.00024224337636047366
6,RAB30,rab_gtpase,0.05498285138454003,0.2354311211290231,0.002740987101841119
6,RAB34,rab_gtpase,0.16501073413092274,0.05868663137109724,0.00016596777743682622
6,RAB35,rab_gtpase,0.4313513291495435,0.04406098016102814,7.827338829191621e-05
6,RAB36,rab_gtpase,0.20961690604362876,0.13287172620820129,0.000836432436729484
6,RAB38,rab_gtpase,0.4982060928997036,0.09805281353837375,0.00035809098067984824
6,RAB39B,rab_gtpase,0.4032650137335029,0.15358153108304,0.0009788369218961535
6,RAB3A,rab_gtpase,0.2643973310643064,0.06872180493711103,0.00021760145273153064
6,RAB3C,rab_gtpase,0.3013643126942378,0.11150037657600838,0.0005600444674048743
6,RAB3D,rab_gtpase,0.023059345495062167,0.0819499612919218,0.00033253494066332046
6,RAB4A,rab_gtpase,0.07548631460581276,0.07986370344025204,0.000314183886582442
6,RAB5A,rab_gtpase,-0.18812326218204367,0.08755045824742638,0.00036630812256943646
6,RAB5B,rab_gtpase,0.49024741186208937,0.11223724528062017,0.00047412552383974127
6,RAB6A,rab_gtpase,0.20820361579406857,0.21495407745823072,0.0021918952740549447
6,RAB6B,rab_gtpase,-0.42125994280910545,0.0808146847027987,0.00026613008487674783
6,RAB7B,rab_gtpase,0.4587792521594667,0.09669332530351014,0.00036570843830008304
6,RAB8A,rab_gtpase,0.16879478638757062,0.0732488436354143,0.000258227625590024
6,RAB9A,rab_gtpase,0.16540275173118324,0.07774966422937707,0.00029128078883988717
6,RAB9B,rab_gtpase,0.303253439754492,0.087569935431933,0.0003449746983711366
6,RASEF,rab_gtpase,0.5862658007922379,0.10050800156888803,0.00032844945106125234
6,DIRAS1,ras_gtpases,0.4152678795954621,0.09654097480085584,0.0003821206428497037
6,NRAS,ras_gtpases,0.33711252269895925,0.10416353609489773,0.00047647622234558984
6,RALA,ras_gtpases,0.47828517106653506,0.0649634506922553,0.0001612364176794001
6,RALB,ras_gtpases,0.4935949464231175,0.09725971252475407,0.000354464186097303
6,RAP1A,ras_gtpases,0.29503753880334116,0.07192382578857479,0.00023396089362337502
6,RAP1B,ras_gtpases,-0.33259353746008974,0.17153421440282648,0.0012970894638333341
6,RAP2A,ras_gtpases,0.08153934327914689,0.06858000186488769,0.00023144440167599534
6,RAP2B,ras_gtpases,0.32244263950670404,0.10095093085669872,0.0004524185194851871
6,RAP2C,ras_gtpases,0.3103589708320382,0.05750737133731103,0.0001480441032466473
6,RASD2,ras_gtpases,0.5231930800575435,0.16018609641710496,0.0009235199570507557
6,RASL10A,ras_gtpases,0.11768623429211586,0.1257360338926526,0.0007725539486669319
6,RASL10B,ras_gtpases,0.28291927066201283,0.06637811587150019,0.00020079799943717447
6,RERGL,ras_gtpases,0.178356633536387,0.1336070844397198,0.000856453225316578
6,RHEB,ras_gtpases,-0.16281542164678606,0.07190201587317502,0.00024932557779933084
6,CYP20A1,cytochrome_p450,0.20203686447698027,0.06951497867743632,0.00022961794262010837
6,CYP26B1,cytochrome_p450,0.4961039721240694,0.08424450229494912,0.00026505863912784644
6,CYP8B1,cytochrome_p450,0.6253165294615425,0.18200693773020363,0.000999756128575835
6,PTGIS,cytochrome_p450,0.5398589876560559,0.12234472997595829,0.0005254786860281468
6,ARF1,arf_gtpase,0.6021711858791063,0.1285515350695537,0.0005218811139474644
6,ARF3,arf_gtpase,0.0702487283562579,0.07289325504723435,0.0002619278179430973
6,ARF5,arf_gtpase,0.4296900209114393,0.14231642287939217,0.0008183501919432068
6,ARF6,arf_gtpase,0.39199465265997363,0.08721412427620986,0.0003189234313214495
6,ARL1,arf_gtpase,0.06128107468604451,0.06360096324744613,0.00019963435759762227
6,ARL13B,arf_gtpase,0.1326241723607434,0.05983095397612458,0.00017421333003642125
6,ARL3,arf_gtpase,-0.3089632843685453,0.06283428647322528,0.00017691266939956485
6,ARL4A,arf_gtpase,0.1876399741274091,0.14273994572466453,0.0009741695501495062
6,ARL5A,arf_gtpase,0.2961896926535605,0.07937994634294336,0.00028477783645097787
6,ARL5B,arf_gtpase,0.3138393361392116,0.16766657336064317,0.001256123842875545
6,ARL5C,arf_gtpase,-0.24577285356267606,0.10153022687711312,0.00047988205301952025
6,ARL6,arf_gtpase,-0.12300847439316655,0.08750364200602198,0.00037360301978817123
6,ARL8A,arf_gtpase,-0.23903079116072792,0.0656143469115813,0.00020108933002738194
6,ARL8B,arf_gtpase,-0.04335003389719612,0.04425114253457044,9.68170064784557e-05
6,SAR1A,arf_gtpase,0.2907026246903972,0.10134411313440252,0.00046585560456546826
6,TRIM23,arf_gtpase,0.46372264803142305,0.17558346347774942,0.0011994290339147895
6,CDC42,rho_gtpase,0.27617743931100913,0.09255743184977601,0.0003920572300223357
6,RHOA,rho_gtpase,0.33295787517701575,0.10526422388592095,0.0004881303770946088
6,RHOB,rho_gtpase,0.5650077299764097,0.08903647988163359,0.00026735641170072544
6,RHOBTB1,rho_gtpase,0.30651031278301755,0.06084591948606753,0.00016616915271472354
6,RHOG,rho_gtpase,0.3962867019722894,0.08661802959917038,0.00031332030520203613
6,RHOQ,rho_gtpase,0.556601209772862,0.1523356099397983,0.0007936804328000369
6,RND1,rho_gtpase,0.2706548590319589,0.09974828380269396,0.0004568454761881835
6,RND3,rho_gtpase,0.016781345085256902,0.07372108853385789,0.0002691647383281648
7,HOXA1,hox,0.10555482472528245,0.08158865478327541,0.00021942343128100728
7,HOXA10,hox,0.36904784138585695,0.12606691178061316,0.0004576763543044926
7,HOXA13,hox,0.6823993567408706,0.16165985773073174,0.00046554080289951116
7,HOXA3,hox,0.4702037968040236,0.1516613289095352,0.0005973207734718544
7,HOXA4,hox,0.29522269915773885,0.22124707651504474,0.001490448592064486
7,HOXA5,hox,-0.060668291456140694,0.08809704901491083,0.00025776210155847856
7,HOXA6,hox,0.31241872332182397,0.12307973887054859,0.00045573287831468523
7,HOXA7,hox,0.0005894806119974712,0.09965292938218995,0.0003310500654545301
7,HOXB2,hox,0.06542731942789996,0.09754918808772642,0.00031585999124661424
7,HOXB4,hox,0.035286372436867955,0.13980097228708224,0.0006508223202738028
7,HOXB5,hox,0.36972311969729804,0.11159338049694777,0.000358393941151558
7,HOXB7,hox,-0.13161263801943346,0.08457254110921715,0.00023429483762793524
7,HOXB8,hox,0.4115838032996686,0.09158016944897306,0.00023221292826502982
7,HOXB9,hox,-0.010876291774940074,0.09540172046627626,0.0003033672632465345
7,HOXC11,hox,0.5540104990871612,0.15154514804250377,0.0005306640911642013
7,HOXC12,hox,0.44402409021431694,0.10210760438026684,0.00027902876594365633
7,HOXC4,hox,0.3395910393682128,0.10079307774914427,0.00029960804143858155
7,HOXC5,hox,0.36109787691098905,0.17264618738454465,0.0008643053299922654
7,HOXC6,hox,-0.1029338876038526,0.10982974407569729,0.00039787080912878636
7,HOXC8,hox,0.36347934037041774,0.10476305329412666,0.00031753245017707155
7,HOXC9,hox,0.14265791611064443,0.12048510379485353,0.00047411298374178124
7,HOXD10,hox,0.38501642392392665,0.07920048212231358,0.00017809616323782862
7,HOXD11,hox,0.615640759937205,0.20657005268595766,0.0008835895201847466
7,HOXD12,hox,0.5947756341336772,0.1706916951585878,0.0006277663925784438
7,HOXD13,hox,0.41700525591790744,0.13603237048013242,0.0005096512729465541
7,HOXD4,hox,0.19453944587233815,0.14745325008379256,0.0006975040852552628
7,RAB10,rab_gtpase,-0.12148165392020534,0.10343859511598061,0.0003514198986758199
7,RAB11A,rab_gtpase,-0.16265565691308384,0.1522606260607087,0.0007525505268866084
7,RAB14,rab_gtpase,-0.4055181273235488,0.0728928867286856,0.0001479855461996582
7,RAB15,rab_gtpase,0.46177527599629004,0.08341176665852326,0.00018246531273968802
7,RAB18,rab_gtpase,0.30586370857640893,0.0707543472030329,0.00015125979395147482
7,RAB1A,rab_gtpase,-0.33570814017373335,0.05763931244171999,9.825874680902125e-05
7,RAB1B,rab_gtpase,0.6505888453000149,0.08463630531645013,0.0001377085056311067
7,RAB20,rab_gtpase,0.40256788725356907,0.13927467022151507,0.0005418963376774277
7,RAB22A,rab_gtpase,0.1131586059880761,0.13597962722268447,0.0006085897975012244
7,RAB23,rab_gtpase,-0.27556412986981893,0.08360831550192308,0.00021532266557566793
7,RAB24,rab_gtpase,0.7487684553777425,0.19296679057083654,0.0005454210267546999
7,RAB25,rab_gtpase,0.5944564218010557,0.19783701046984137,0.0008438987629448835
7,RAB27A,rab_gtpase,-0.5035908720759885,0.1553482093658729,0.0006005569103035846
7,RAB27B,rab_gtpase,-0.02374973943221119,0.0650758927932095,0.00014108072101415292
7,RAB29,rab_gtpase,0.22055850395897023,0.3985262839803845,0.005048886390753071
7,RAB2B,rab_gtpase,0.39703376057653444,0.08620297498465676,0.00020865630608157826
7,RAB30,rab_gtpase,0.27122128795003064,0.2708214642025104,0.0022673440346095974
7,RAB34,rab_gtpase,0.21678869665983241,0.0670836778866613,0.00014295543906650554
7,RAB35,rab_gtpase,0.5572411298272865,0.053999201025986654,6.701224278049533e-05
7,RAB36,rab_gtpase,0.26230061081577555,0.1413105187025371,0.000619965666535327
7,RAB38,rab_gtpase,0.5193822446861546,0.10779048147274002,0.00028283353352365204
7,RAB39B,rab_gtpase,0.5964860314524718,0.25003284477127896,0.001343233130813526
7,RAB3A,rab_gtpase,0.259250270101933,0.07130512845950564,0.00015808884070733775
7,RAB3C,rab_gtpase,0.4964651145722381,0.1460403282141089,0.0005357965605911064
7,RAB3D,rab_gtpase,-0.18305116931320428,0.0964789819699222,0.00029989604103963785
7,RAB4A,rab_gtpase,-0.27478215109913556,0.1054978597879123,0.0003430109973731055
7,RAB5A,rab_gtpase,-0.4800648880202536,0.12974912877025457,0.0004318912393656005
7,RAB5B,rab_gtpase,0.5090865250671126,0.12084566884616346,0.00036066283726643444
7,RAB6A,rab_gtpase,0.4537087597863737,0.3002249718986257,0.002388669530772769
7,RAB6B,rab_gtpase,-0.5875269295443781,0.1051062822880206,0.0002411394208489126
7,RAB7B,rab_gtpase,0.5757659849749179,0.13357089681218656,0.00039760243586162147
7,RAB8A,rab_gtpase,0.3973987898887082,0.09003354424707323,0.00022753607630765504
7,RAB9A,rab_gtpase,0.23252162589656059,0.08626648618166698,0.00023465924444432407
7,RAB9B,rab_gtpase,0.3575756341488708,0.09530211305335834,0.0002640524723825921
7,RASEF,rab_gtpase,0.6756431417091584,0.12070635602116316,0.0002639757421859512
7,DIRAS1,ras_gtpases,0.5833540070300814,0.12670106647308924,0.0003530402657796472
7,NRAS,ras_gtpases,0.5371186165541346,0.14986231635978486,0.0005327451141657891
7,RALA,ras_gtpases,0.40345835774115607,0.06755444824781684,0.00012735548436504374
7,RALB,ras_gtpases,0.6257563191474738,0.11992214801351168,0.0002916848446961051
7,RAP1A,ras_gtpases,0.5348188009376147,0.10272695092929987,0.00025115648623308395
7,RAP1B,ras_gtpases,-0.6116388814747591,0.31815779180047166,0.0021139255116756628
7,RAP2A,ras_gtpases,-0.1876450347217741,0.0772403751825936,0.00019186895440426177
7,RAP2B,ras_gtpases,0.25011423611203865,0.10413024329111,0.0003388550486778108
7,RAP2C,ras_gtpases,0.3439451936730199,0.061229135748625235,0.00011018022676378969
7,RASD2,ras_gtpases,0.6759693954137147,0.22418037132717222,0.0009100950452151091
7,RASL10A,ras_gtpases,-0.21437065049534684,0.16130958418839714,0.00082777229746267
7,RASL10B,ras_gtpases,0.20515351884119645,0.06832274653803734,0.00014904946651916884
7,RERGL,ras_gtpases,0.36217930372497664,0.16526294410674364,0.0007912204396193223
7,RHEB,ras_gtpases,-0.3742141021199498,0.08507587569190705,0.0002074817405213203
7,CYP20A1,cytochrome_p450,-0.04828189082437588,0.08290312465829792,0.00022857022143718542
7,CYP26B1,cytochrome_p450,0.42122201557363975,0.09019274472170231,0.00022305264182753692
7,CYP8B1,cytochrome_p450,0.727355039823933,0.26742337261262145,0.0011232167671304527
7,PTGIS,cytochrome_p450,0.5998935916565066,0.1324778584653044,0.0003745211387335967
7,ARF1,arf_gtpase,0.6930379530884021,0.15665264257469258,0.00042516837956563247
7,ARF3,arf_gtpase,-0.11950413131811918,0.08116899529168828,0.0002164821896065705
7,ARF5,arf_gtpase,0.6024734550224868,0.18272225565178343,0.0007091460488165557
7,ARF6,arf_gtpase,0.2511999340646542,0.09161088571241265,0.00026211113337704095
7,ARL1,arf_gtpase,0.025663305797743903,0.06792434628437213,0.0001536880085653003
7,ARL13B,arf_gtpase,-0.02699584266980415,0.06909546078571772,0.0001590225619824137
7,ARL3,arf_gtpase,-0.5347015728357315,0.08737740235488096,0.00018173352201444892
7,ARL4A,arf_gtpase,0.061928126260532484,0.15298912881360247,0.0007774331029791748
7,ARL5A,arf_gtpase,0.2163186769248358,0.08571655630864311,0.00023345801929552934
7,ARL5B,arf_gtpase,0.40440636629123616,0.18302143363662016,0.0009343110168595903
7,ARL5C,arf_gtpase,-0.3728794181541076,0.12189043346856751,0.0004264391790995692
7,ARL6,arf_gtpase,-0.43343899522422275,0.12627421585559837,0.0004317087056892044
7,ARL8A,arf_gtpase,-0.4800894048515178,0.08554225147436381,0.0001876983817241662
7,ARL8B,arf_gtpase,-0.29018021434421254,0.054851529710818456,9.184123316008375e-05
7,SAR1A,arf_gtpase,0.414007507450438,0.11998985022271887,0.00039770491299151445
7,TRIM23,arf_gtpase,0.6374772275400391,0.25586809703150915,0.0012961826107303898
7,CDC42,rho_gtpase,0.4805057220157158,0.11599640782848801,0.0003449821738507053
7,RHOA,rho_gtpase,0.4764980893833126,0.11661839690020757,0.00035043154510239205
7,RHOB,rho_gtpase,0.6512149063949451,0.10643876596136366,0.00021749546505611672
7,RHOBTB1,rho_gtpase,0.26489900144768086,0.06709312211609768,0.00013951823073565794
7,RHOG,rho_gtpase,0.15137671377513223,0.09636999177850032,0.0003024987044986105
7,RHOQ,rho_gtpase,0.6682414028902471,0.18769014437965997,0.0006500503474700103
7,RND1,rho_gtpase,0.3638922494517386,0.1121814750401104,0.00036397695024825705
7,RND3,rho_gtpase,-0.06732710930472753,0.0808006905399472,0.00021664360901396673
8,HOXA1,hox,-0.060704078682766116,0.10007176595811111,0.00022336428955782583
8,HOXA10,hox,0.29278038689745267,0.14107002460816512,0.00040736380157535557
8,HOXA13,hox,0.7387263124369684,0.19971993860787843,0.0004056983926014057
8,HOXA3,hox,0.43090499227443885,0.17804556879028072,0.00057800138067432
8,HOXA4,hox,0.12558849091014185,0.26985239433774383,0.0016056182245834938
8,HOXA5,hox,-0.004741524823363662,0.10131056787635853,0.0002297709210856702
8,HOXA6,hox,0.2290978319313022,0.13779997006697214,0.00040282543070357946
8,HOXA7,hox,-0.06533950860053224,0.11502093307465744,0.00029492064153313624
8,HOXB2,hox,0.11252010241083922,0.11842592000729253,0.0003100078431540476
8,HOXB4,hox,-0.15138990148567727,0.17856409447444319,0.0006976150278409365
8,HOXB5,hox,0.4595200931037112,0.13406675232036877,0.00031742868964412807
8,HOXB7,hox,-0.14214111699512014,0.09649860515760784,0.00020425254598721576
8,HOXB8,hox,0.44322387718503065,0.10497626364917864,0.00019823713459499182
8,HOXB9,hox,-0.0794835493141733,0.1083967851448791,0.00026138615619586414
8,HOXC11,hox,0.6484491689374582,0.20721937918725625,0.0005571740275649439
8,HOXC12,hox,0.46891547475531814,0.11832029120603854,0.00024449919930502606
8,HOXC4,hox,0.3293517255301599,0.11545193925237314,0.00026603598512420223
8,HOXC5,hox,0.5186685006136184,0.2429767114371412,0.0009664778830028586
8,HOXC6,hox,-0.08941726477591148,0.11875205245674327,0.00031319106311000766
8,HOXC8,hox,0.5083344784600545,0.1532855878402445,0.0003901217959980663
8,HOXC9,hox,0.20702458598810763,0.14251087253371056,0.00043522294904074776
8,HOXD10,hox,0.4453605070562357,0.09283518572933844,0.00015466470385294695
8,HOXD11,hox,0.671348874773737,0.2649343389221427,0.0008633993137339147
8,HOXD12,hox,0.6775420516103776,0.2298092154228349,0.0006396843751954595
8,HOXD13,hox,0.4851444897742925,0.16813105285359206,0.0004839499756910115
8,HOXD4,hox,0.08889005123593458,0.17854254690802393,0.0007081699711731781
8,RAB10,rab_gtpase,-0.16232845363957135,0.123813533554647,0.00033416185321155645
8,RAB11A,rab_gtpase,-0.22307982565708184,0.1696392568022874,0.0006122972876928534
8,RAB14,rab_gtpase,-0.542219174238141,0.10177103473840954,0.00016369411141903267
8,RAB15,rab_gtpase,0.45767177358458555,0.09470399491894764,0.00015872248405779388
8,RAB18,rab_gtpase,0.3023509222688319,0.0785905168277357,0.00012562557101347682
8,RAB1A,rab_gtpase,-0.4823274101563079,0.0738018274089851,9.356195556808888e-05
8,RAB1B,rab_gtpase,0.669937101176076,0.09344124689974127,0.00010773154803056517
8,RAB20,rab_gtpase,0.5085211905696106,0.17323109424820343,0.0004981515989146423
8,RAB22A,rab_gtpase,-0.036073313498232625,0.1566665200723351,0.0005488472784035414
8,RAB23,rab_gtpase,-0.399024639080949,0.10138548971045531,0.00019347331970842596
8,RAB24,rab_gtpase,0.7830280173891756,0.24652411285497675,0.000526429713864851
8,RAB25,rab_gtpase,0.6682331555628442,0.24203205912501427,0.0007260033634747254
8,RAB27A,rab_gtpase,-0.5880672690103861,0.1960631107783447,0.0005630600190792423
8,RAB27B,rab_gtpase,-0.12132018000548746,0.07382078080753582,0.00012019574483013162
8,RAB29,rab_gtpase,0.11740751187664868,0.4416541719687937,0.004315389573968931
8,RAB2B,rab_gtpase,0.4435865090528371,0.10068917256425616,0.0001823018311525315
8,RAB30,rab_gtpase,0.4171381197141659,0.331453737250393,0.002033344035207496
8,RAB34,rab_gtpase,0.2120338710803298,0.07830548950005557,0.0001310933385948454
8,RAB35,rab_gtpase,0.5934457378152487,0.061985168673893774,5.571715129448762e-05
8,RAB36,rab_gtpase,0.21179966556474844,0.15757664675205063,0.0005310212611011611
8,RAB38,rab_gtpase,0.5705176918037241,0.12368285562344057,0.00023099507194712654
8,RAB39B,rab_gtpase,0.6818392645543587,0.3229079468813839,0.0012496989993914243
8,RAB3A,rab_gtpase,0.1693100726553127,0.07788285730151409,0.00013189443193617478
8,RAB3C,rab_gtpase,0.6081265531527627,0.19176813315979985,0.0005188921065085728
8,RAB3D,rab_gtpase,-0.300509798567219,0.11592049664682004,0.00027366584142352046
8,RAB4A,rab_gtpase,-0.3722783526360335,0.1228329746752499,0.0002909697746599216
8,RAB5A,rab_gtpase,-0.6054573630306976,0.17481232548225428,0.00043338749033117185
8,RAB5B,rab_gtpase,0.5630000557423281,0.14142134148778984,0.00030583143917606304
8,RAB6A,rab_gtpase,0.4935040628484985,0.38247396808813383,0.0024801071986934042
8,RAB6B,rab_gtpase,-0.6664674526969576,0.13681920553873725,0.00023292987879153237
8,RAB7B,rab_gtpase,0.6393582904710787,0.1706669077900192,0.0003855472727163356
8,RAB8A,rab_gtpase,0.5024577389401699,0.1142535066740648,0.0002184561067970492
8,RAB9A,rab_gtpase,0.47968053844845343,0.11604707400096441,0.00023211449392523953
8,RAB9B,rab_gtpase,0.3802750926495634,0.10549793069598688,0.00021312981131893505
8,RASEF,rab_gtpase,0.7212912373209089,0.1621059814998854,0.0002822342948989309
8,DIRAS1,ras_gtpases,0.6435795285876276,0.1735469226893094,0.0003950193923729639
8,NRAS,ras_gtpases,0.632219688934572,0.20709040474826407,0.0005764447206737522
8,RALA,ras_gtpases,0.32293017776523814,0.07344137601583217,0.00010814860174368501
8,RALB,ras_gtpases,0.6875788414589892,0.1457425014907072,0.0002507129844725453
8,RAP1A,ras_gtpases,0.6424675397415456,0.15035409440163328,0.00029720271012989574
8,RAP1B,ras_gtpases,-0.7158775384753286,0.4893020076901857,0.0026161325468938568
8,RAP2A,ras_gtpases,-0.32016642113330107,0.09501543693614947,0.0001813862890074347
8,RAP2B,ras_gtpases,0.175857757101803,0.11162608652058206,0.00027032891417422267
8,RAP2C,ras_gtpases,0.2991871996881573,0.06685004194658696,9.108405118096741e-05
8,RASD2,ras_gtpases,0.7233329002844273,0.2809939679491107,0.00084304202887453
8,RASL10A,ras_gtpases,-0.3472200537980136,0.2057006817684596,0.0008333035369763042
8,RASL10B,ras_gtpases,0.10425202276763637,0.07610213898210562,0.00012823927294236537
8,RERGL,ras_gtpases,0.45323289479560835,0.20690238212604226,0.0007616920865465282
8,RHEB,ras_gtpases,-0.49667570579334785,0.10433955220164437,0.0001835941509022998
8,CYP20A1,cytochrome_p450,-0.1829167301042647,0.10027275183861023,0.0002175599936972139
8,CYP26B1,cytochrome_p450,0.3585415050151231,0.1008528833914271,0.00019842968087868673
8,CYP8B1,cytochrome_p450,0.7665688631599298,0.39944127345139235,0.0014738756046838164
8,PTGIS,cytochrome_p450,0.5840872430585659,0.15110548554564582,0.0003367909177750539
8,ARF1,arf_gtpase,0.7269809340158625,0.20417252216571888,0.00044006427047305063
8,ARF3,arf_gtpase,-0.19895301387470032,0.08849246714561604,0.0001683661401177261
8,ARF5,arf_gtpase,0.6586169923298426,0.21488327695730047,0.0005854176614851214
8,ARF6,arf_gtpase,0.22887997308923838,0.0982684645925436,0.00020485648134982437
8,ARL1,arf_gtpase,0.13380886622444058,0.07874008011485485,0.00013630767812822242
8,ARL13B,arf_gtpase,-0.17108941023962804,0.07914107954517632,0.0001361058119559999
8,ARL3,arf_gtpase,-0.6307043278969923,0.12106272248875359,0.00019758713072492995
8,ARL4A,arf_gtpase,0.14232939404885775,0.17249384976416726,0.0006527491377530392
8,ARL5A,arf_gtpase,0.1709291724913425,0.09970363370485262,0.00021604120006757377
8,ARL5B,arf_gtpase,0.41883974297830284,0.19820989016879456,0.0007254088935021441
8,ARL5C,arf_gtpase,-0.33594802143935143,0.13663719357570586,0.0003708134379147854
8,ARL6,arf_gtpase,-0.573765067631532,0.1904657178425646,0.000544861774794958
8,ARL8A,arf_gtpase,-0.612737182984949,0.11880622059309098,0.00019734950851912902
8,ARL8B,arf_gtpase,-0.4639058706283282,0.07621132003101644,0.00010203772384953513
8,SAR1A,arf_gtpase,0.38185206535038807,0.13369935060594043,0.00034184736801723403
8,TRIM23,arf_gtpase,0.6901882068574372,0.3171560421968669,0.0011797247045771675
8,CDC42,rho_gtpase,0.5970451063606116,0.1498130151160801,0.00032336153780077037
8,RHOA,rho_gtpase,0.5305400404127406,0.13838102058069435,0.0003080410814289003
8,RHOB,rho_gtpase,0.6971060059612115,0.12468705409439508,0.0001789067162223379
8,RHOBTB1,rho_gtpase,0.4330499744050431,0.08351221677295873,0.00012684668348927897
8,RHOG,rho_gtpase,0.06580060839561051,0.10612024375018116,0.00025102210467009556
8,RHOQ,rho_gtpase,0.71540727244627,0.22899666480192768,0.0005732172910054567
8,RND1,rho_gtpase,0.4974206910620929,0.14569224198299388,0.00035763860116466706
8,RND3,rho_gtpase,-0.1306814827379081,0.09511331099794464,0.00019906296641969412
9,HOXA1,hox,-0.7608417326078788,0.19038502425834902,4.343113230609319e-06
9,HOXA10,hox,-0.6010046773562951,0.23397837911827668,9.950455063800767e-06
