layer,grouping,group,n,coherence,isotropic_floor,loo_mean,loo_median,cos_group_vs_pooled
26,superfamily,hox,26,0.732664637194052,0.19611613513818404,0.7061284618865838,0.7175749217414387,0.9005970363944545
26,superfamily,small_GTPase,73,0.6299524471989771,0.11704114719613057,0.6137512793818891,0.6867126424563023,0.9832496910627196
27,family,arf_gtpase,16,0.7059771837058856,0.25,0.6637513246618391,0.7466941222500127,0.9331577384195244
27,family,cytochrome_p450,4,0.8421979306498873,0.5,0.715749371522151,0.6612156611457074,0.9067712996111648
27,family,hox,26,0.7852734377520227,0.19611613513818404,0.7652219119290868,0.7926407491489951,0.9022243541103541
27,family,rab_gtpase,35,0.7079538411628414,0.1690308509457033,0.6855661804879847,0.7802485273679268,0.9802471074020962
27,family,ras_gtpases,14,0.6951649244365863,0.2672612419124244,0.6365301102600017,0.6946741043892667,0.9714736388559928
27,family,rho_gtpase,8,0.8313793762684031,0.35355339059327373,0.7754314058721362,0.7667186359759107,0.9764230086636178
27,superfamily,cytochrome_p450,4,0.8421979306498873,0.5,0.715749371522151,0.6612156611457074,0.9067712996111648
27,superfamily,hox,26,0.7852734377520227,0.19611613513818404,0.7652219119290868,0.7926407491489951,0.9022243541103541
27,superfamily,small_GTPase,73,0.7063578677124381,0.11704114719613057,0.6957133797648862,0.7651154035626727,0.9843475045473243
28,family,arf_gtpase,16,0.6198954019484866,0.25,0.5406764990089243,0.6176649782272676,0.9205109357365707
28,family,cytochrome_p450,4,0.9078362842652133,0.5,0.8281777900443212,0.8173296025568941,0.9731947097782618
28,family,hox,26,0.7892400052083001,0.19611613513818404,0.7679036911840902,0.8736387026861139,0.9559189691473708
28,family,rab_gtpase,35,0.7485691712672924,0.1690308509457033,0.7000037761085305,0.7790373496618953,0.9872695489940052
28,family,ras_gtpases,14,0.7345540805839024,0.2672612419124244,0.6753632164995725,0.7458549644280353,0.9924110864334796
28,family,rho_gtpase,8,0.8694849608299755,0.35355339059327373,0.8269470562114103,0.8282828222052744,0.9705802911412925
28,superfamily,cytochrome_p450,4,0.9078362842652133,0.5,0.8281777900443212,0.8173296025568941,0.9731947097782618
28,superfamily,hox,26,0.7892400052083001,0.19611613513818404,0.7679036911840902,0.8736387026861139,0.9559189691473708
28,superfamily,small_GTPase,73,0.7172267684705045,0.11704114719613057,0.6865514194687534,0.7697936848875548,0.9896451170081397
29,family,arf_gtpase,16,0.6275001923029101,0.25,0.5721641511192597,0.6728182544307054,0.8052616951793613
29,family,cytochrome_p450,4,0.8968497515505265,0.5,0.7926491043047166,0.795188819627688,0.9836699779259422
29,family,hox,26,0.7036612327793166,0.19611613513818404,0.6831429750406777,0.8533493318942615,0.9382003911814818
29,family,rab_gtpase,35,0.6807162939448752,0.1690308509457033,0.6593593888890402,0.8022985271556311,0.9923406013782096
29,family,ras_gtpases,14,0.646805207603257,0.2672612419124244,0.5994209353956002,0.7220598259940838,0.9913712488840468
29,family,rho_gtpase,8,0.7413627151681965,0.35355339059327373,0.6729213325844834,0.7822050399500913,0.9767388249004445
29,superfamily,cytochrome_p450,4,0.8968497515505265,0.5,0.7926491043047166,0.795188819627688,0.9836699779259422
29,superfamily,hox,26,0.7036612327793166,0.19611613513818404,0.6831429750406777,0.8533493318942615,0.9382003911814818
29,superfamily,small_GTPase,73,0.6410728657112481,0.11704114719613057,0.6301215081794128,0.7810367031339956,0.9812131218984931
30,family,arf_gtpase,16,0.623484245016011,0.25,0.5910426894266501,0.9107894129273075,0.9878488083762168
30,family,cytochrome_p450,4,0.9881508019392728,0.5,0.9758087386086199,0.9766232222163755,0.9954981917657398
30,family,hox,26,0.9072236984362694,0.19611613513818404,0.9008620794040711,0.9942749392738659,0.9988506905975709
30,family,rab_gtpase,35,0.8267066065143736,0.1690308509457033,0.8159856833095409,0.9770150376895798,0.9996463604066123
30,family,ras_gtpases,14,0.7530593615829748,0.2672612419124244,0.7268877876163897,0.9337297955257255,0.9996227277910124
30,family,rho_gtpase,8,0.9134688349851011,0.35355339059327373,0.8881957149784883,0.9419088333451756,0.9971916985832493
30,superfamily,cytochrome_p450,4,0.9881508019392728,0.5,0.9758087386086199,0.9766232222163755,0.9954981917657398
30,superfamily,hox,26,0.9072236984362694,0.19611613513818404,0.9008620794040711,0.9942749392738659,0.9988506905975709
30,superfamily,small_GTPase,73,0.7738339403771272,0.11704114719613057,0.7593043499432645,0.963150187099369,0.9996793045940899
31,family,arf_gtpase,16,0.623484245016011,0.25,0.5910426894266501,0.9107894129273075,0.9878488083762168
31,family,cytochrome_p450,4,0.9881508019392728,0.5,0.9758087386086199,0.9766232222163755,0.9954981917657398
31,family,hox,26,0.9072236984362694,0.19611613513818404,0.9008620794040711,0.9942749392738659,0.9988506905975709
31,family,rab_gtpase,35,0.8267066065143736,0.1690308509457033,0.8159856833095409,0.9770150376895798,0.9996463604066123
31,family,ras_gtpases,14,0.7530593615829748,0.2672612419124244,0.7268877876163897,0.9337297955257255,0.9996227277910124
31,family,rho_gtpase,8,0.9134688349851011,0.35355339059327373,0.8881957149784883,0.9419088333451756,0.9971916985832493
31,superfamily,cytochrome_p450,4,0.9881508019392728,0.5,0.9758087386086199,0.9766232222163755,0.9954981917657398
31,superfamily,hox,26,0.9072236984362694,0.19611613513818404,0.9008620794040711,0.9942749392738659,0.9988506905975709
31,superfamily,small_GTPase,73,0.7738339403771272,0.11704114719613057,0.7593043499432645,0.963150187099369,0.9996793045940899
