gene,condition,gc,gc3,jsd_plat,jsd_hum
ENSG00000114446,add_a3.0_L24,71.97999999999999,77.65765765765767,0.33931443124434385,0.43724284972446814
ENSG00000114446,add_a4.0,79.93685685685685,95.13513513513513,0.3608607066727588,0.5189375403776649
ENSG00000114446,add_a4.0_L24,80.14,83.48348348348348,0.40239198212362404,0.5093450038390627
ENSG00000114446,add_gc_removed_a1.0,70.58,76.63663663663664,0.3147321399355957,0.41050265982336925
ENSG00000114446,add_own,81.9,90.93093093093094,0.43728342821061805,0.5709415214908197
ENSG00000114446,add_own_L24,70.94,73.993993993994,0.3134229227339,0.3955854678235285
ENSG00000114446,random_a1.0,79.74,86.24624624624624,0.37890149200497963,0.4862658110966951
ENSG00000114446,random_a1.0_L24,70.86,76.6966966966967,0.33129689460710293,0.41119606968461647
ENSG00000114446,unsteered,69.44,76.87687687687688,0.3891688283109769,0.46104863772302485
ENSG00000114491,add_a0.5,64.42,84.38438438438439,0.13600390552931907,0.2726718281846904
ENSG00000114491,add_a1.0,73.1,79.45945945945945,0.18629067408982597,0.3576238376066624
ENSG00000114491,add_a1.0_L24,66.1,75.31531531531532,0.2119274075347545,0.2790966630468537
ENSG00000114491,add_a2.0,77.74000000000001,83.54354354354355,0.19459905277103334,0.40395238422172036
ENSG00000114491,add_a3.0,80.78,81.50150150150151,0.21359764386064675,0.4128315875261609
ENSG00000114491,add_a4.0,79.94,89.96996996996998,0.17151524965308163,0.4198312001567854
ENSG00000114491,add_gc_removed_a1.0,48.24,58.55855855855856,0.4333892771672005,0.3345505568744636
ENSG00000114491,add_own,75.02000000000001,88.88888888888889,0.11482279286286146,0.36440058816535126
ENSG00000114491,add_own_L24,70.03999999999999,75.31531531531532,0.294619827937277,0.38089564668102927
ENSG00000114491,random_a1.0,57.82000000000001,57.897897897897906,0.28685544334496504,0.1905548131688785
ENSG00000114491,random_a1.0_L24,64.4,75.67567567567568,0.21845841344085942,0.2573070327415193
ENSG00000114491,unsteered,53.239999999999995,52.312312312312315,0.2972876080596723,0.13977984693717646
ENSG00000114541,add_a0.5,72.58,86.84684684684684,0.36639829008001085,0.358632648481644
ENSG00000114541,add_a1.0,74.64,87.38738738738739,0.4347970299586102,0.4272465029100818
ENSG00000114541,add_a1.0_L24,65.22,70.75075075075075,0.33790922481926333,0.33297270252165967
ENSG00000114541,add_a2.0,78.92,90.57057057057057,0.4555570529350409,0.45261524520869034
ENSG00000114541,add_a3.0,80.92,94.17417417417417,0.4891524702528308,0.4874247775941738
ENSG00000114541,add_a4.0,87.82000000000001,94.41441441441441,0.5386771336372975,0.54451728209181
ENSG00000114541,add_gc_removed_a1.0,62.8,76.996996996997,0.29251435766275063,0.2854552478923566
ENSG00000114541,add_own,77.67999999999999,86.96696696696696,0.5446227034361186,0.5443598462089034
ENSG00000114541,add_own_L24,68.14,74.2942942942943,0.3584885876857299,0.3526419354659164
ENSG00000114541,random_a1.0,68.84,83.90390390390391,0.321454983977702,0.30476927521687863
ENSG00000114541,random_a1.0_L24,58.04934934934935,62.915083758457264,0.2651874341681695,0.25049799060197453
ENSG00000114541,unsteered,65.88,87.98798798798798,0.4711820768682141,0.46288242286805686
ENSG00000114988,add_a0.5,67.28272827282728,86.13861386138613,0.2105439790983326,0.2854492808064627
ENSG00000114988,add_a1.0,68.31683168316832,85.61056105610561,0.19475822743989873,0.24762347910552376
ENSG00000114988,add_a1.0_L24,66.73267326732673,84.48844884488449,0.3631028073390006,0.41866108055365664
ENSG00000114988,add_a2.0,74.65346534653466,88.05280528052806,0.2631784918891288,0.3361896475618235
ENSG00000114988,add_a3.0,85.65456545654565,89.90099009900989,0.3684973679392034,0.4313449907416551
ENSG00000114988,add_a4.0,86.90869086908691,91.81518151815182,0.36715304270450433,0.43245308668086213
ENSG00000114988,add_gc_removed_a1.0,49.9009900990099,53.99339933993399,0.32025219286860446,0.2968876776151958
ENSG00000114988,add_own,64.35643564356435,75.24752475247524,0.334638436366112,0.3733277667732857
ENSG00000114988,add_own_L24,71.77117711771177,76.30363036303632,0.4946014104074091,0.5061157437347028
ENSG00000114988,random_a1.0,59.42794279427943,73.46534653465346,0.18755711907695272,0.21078885390195318
ENSG00000114988,random_a1.0_L24,58.1958195819582,62.04620462046205,0.29840095767194047,0.29790430309173427
ENSG00000114988,unsteered,62.31023102310231,63.564356435643575,0.29108947878429847,0.3186543924094294
ENSG00000115109,add_a0.5,50.14,54.47447447447448,0.15174211713075778,0.17938903785145904
ENSG00000115109,add_a1.0,61.45209209209209,66.18618618618618,0.22151898152282748,0.2984475216757272
ENSG00000115109,add_a1.0_L24,50.38,60.12012012012012,0.16690962736376694,0.22927320848509555
ENSG00000115109,add_a2.0,67.16,78.91891891891892,0.24963616031296426,0.3704212192229529
ENSG00000115109,add_a3.0,76.47999999999999,88.70870870870871,0.322519122567913,0.47354336963390403
ENSG00000115109,add_a4.0,77.72,90.57057057057057,0.3184826906574663,0.4631567027077714
ENSG00000115109,add_gc_removed_a1.0,50.14,49.54954954954955,0.17166124736811464,0.19473487923232788
ENSG00000115109,add_own,64.96000000000001,67.92792792792793,0.31843688286967503,0.39601365517712783
ENSG00000115109,add_own_L24,61.239999999999995,67.02702702702702,0.2773467236910041,0.3363108481152531
ENSG00000115109,random_a1.0,54.4,54.5945945945946,0.15611954876605272,0.19910952399966725
ENSG00000115109,random_a1.0_L24,52.02,62.88288288288288,0.29763077234571006,0.37062747828332465
ENSG00000115109,unsteered,51.04882882882883,54.77477477477478,0.15476488935163257,0.1945332849367571
ENSG00000115137,add_a0.5,64.6065808297568,85.06437768240343,0.12712498350356113,0.3016842231164308
ENSG00000115137,add_a1.0,65.20743919885551,92.01716738197425,0.08276937365929878,0.3497829901912427
ENSG00000115137,add_a1.0_L24,61.217949506253305,87.98283261802575,0.08961028362307852,0.3181080903635918
ENSG00000115137,add_a2.0,72.23881025287865,91.66826994228208,0.13421701156147317,0.40311694362293055
ENSG00000115137,add_a3.0,74.04864091559371,97.25321888412017,0.15400810955771074,0.4605284413328118
ENSG00000115137,add_a4.0,73.87696709585121,90.98712446351931,0.17188014697007764,0.40336433888460543
ENSG00000115137,add_gc_removed_a1.0,62.63233190271817,87.29613733905579,0.10069816602489197,0.32247618221056146
ENSG00000115137,add_own,73.96280400572246,90.3862660944206,0.16566624202466168,0.39772764606339595
ENSG00000115137,add_own_L24,67.18168812589413,90.72961373390558,0.13552952427600842,0.39836771333113463
ENSG00000115137,random_a1.0,49.78540772532189,56.137339055793994,0.22593254541058502,0.13593883941523544
ENSG00000115137,random_a1.0_L24,55.336194563662374,62.48927038626609,0.21659112868820882,0.17049081574670005
ENSG00000115137,unsteered,53.705293276108726,71.33047210300428,0.15118977154370644,0.2218716636871696
ENSG00000115216,add_a0.5,62.239999999999995,65.58558558558559,0.2596314683638067,0.25513758891857213
ENSG00000115216,add_a1.0,68.76,75.73573573573574,0.2814217774102203,0.3019850909795558
ENSG00000115216,add_a1.0_L24,59.692012012012015,65.64564564564564,0.21200302378699698,0.1796415533381241
ENSG00000115216,add_a2.0,78.5,79.15915915915916,0.30209067975896475,0.3510259331504188
ENSG00000115216,add_a3.0,87.1,89.7897897897898,0.41963624223284784,0.49640802311630045
ENSG00000115216,add_a4.0,82.67999999999999,80.06006006006007,0.4236409083777593,0.47449955721856263
ENSG00000115216,add_gc_removed_a1.0,46.12,37.41741741741741,0.3192236560401095,0.2044307171073006
ENSG00000115216,add_own,65.47999999999999,76.09609609609609,0.1779667817530662,0.2078326130053425
ENSG00000115216,add_own_L24,55.9,61.261261261261254,0.19544222666846742,0.15256682929815646
ENSG00000115216,random_a1.0,61.48,59.15915915915916,0.3392914887072752,0.2912917662046904
ENSG00000115216,random_a1.0_L24,50.94,53.45345345345345,0.2103558684985642,0.13461578197309076
ENSG00000115216,unsteered,53.0,49.549549549549546,0.3402183341811717,0.27226443866134603
ENSG00000115268,add_a0.5,73.47701149425288,95.94827586206897,0.26480231218231276,0.2144598505735996
ENSG00000115268,add_a1.0,71.23563218390805,92.93103448275863,0.26050298724350507,0.23060997109189785
ENSG00000115268,add_a1.0_L24,73.13218390804597,91.29310344827586,0.2699369998072514,0.246075815836965
ENSG00000115268,add_a2.0,73.64942528735632,97.5,0.24920978219907747,0.20322620160404065
ENSG00000115268,add_a3.0,74.45402298850574,97.5,0.25959558073255423,0.2072882548471425
ENSG00000115268,add_a4.0,77.90229885057472,96.29310344827586,0.2930726259554851,0.24000339547343907
ENSG00000115268,add_gc_removed_a1.0,67.44252873563218,94.48275862068965,0.2394711759461064,0.20337811066090264
ENSG00000115268,add_own,73.64942528735632,96.12068965517241,0.3000475227046526,0.2609385150412976
ENSG00000115268,add_own_L24,72.93103448275862,94.74137931034483,0.28076895997534623,0.24729810371809852
ENSG00000115268,random_a1.0,72.32758620689656,96.8103448275862,0.27984214592607265,0.23654800180070573
ENSG00000115268,random_a1.0_L24,72.5,93.70689655172414,0.25634293717906953,0.22185586153034484
ENSG00000115268,unsteered,73.99425287356323,94.56896551724138,0.29815142290633345,0.25706278794517473
ENSG00000115286,add_a0.5,76.94779116465864,81.44578313253012,0.3320812994420844,0.2870441017391905
ENSG00000115286,add_a1.0,78.15261044176707,79.87951807228916,0.3504690862951913,0.3072451110397494
ENSG00000115286,add_a1.0_L24,69.75903614457832,68.43373493975903,0.33499212702520176,0.2907013554175502
ENSG00000115286,add_a2.0,79.75903614457832,79.51807228915662,0.3300764033147779,0.3014372114693602
ENSG00000115286,add_a3.0,81.56626506024097,86.02409638554217,0.3300348890676329,0.27570353788097707
ENSG00000115286,add_a4.0,84.6987951807229,86.02409638554217,0.37027977804248496,0.322887716831023
ENSG00000115286,add_gc_removed_a1.0,65.18072289156626,73.97590361445783,0.2764269232222524,0.27327150762715074
ENSG00000115286,add_own,75.34136546184739,78.19277108433735,0.3215974006865953,0.2716503949583292
ENSG00000115286,add_own_L24,79.19678714859438,82.5301204819277,0.3177518524112209,0.2828859884947989
ENSG00000115286,random_a1.0,66.74698795180723,69.27710843373494,0.31313618183476544,0.30718842812570313
ENSG00000115286,random_a1.0_L24,65.62248995983936,73.97590361445783,0.30202652466408103,0.2716713347985805
ENSG00000115286,unsteered,67.95180722891567,67.46987951807229,0.3237912275983534,0.31643584152117843
ENSG00000115474,add_a0.5,43.83838383838384,40.18181818181818,0.13358867564403124,0.1075259995881416
ENSG00000115474,add_a1.0,56.161616161616166,64.18181818181819,0.17980342748810504,0.21955193647358517
ENSG00000115474,add_a1.0_L24,42.02020202020202,41.87878787878788,0.13636004539941335,0.11843655123033917
ENSG00000115474,add_a2.0,73.45454545454545,91.03030303030303,0.2679660781707401,0.37662114898020527
ENSG00000115474,add_a3.0,80.6060606060606,93.15151515151516,0.3475114638929798,0.4604885508337201
ENSG00000115474,add_a4.0,88.42424242424242,90.84848484848484,0.4530611883386194,0.5382165466429696
ENSG00000115474,add_gc_removed_a1.0,36.0,34.24242424242424,0.18954721588136855,0.1494252258597228
ENSG00000115474,add_own,54.6060606060606,63.93939393939394,0.1217859403452182,0.1591368251619172
ENSG00000115474,add_own_L24,40.88888888888889,40.66666666666667,0.1923114453800942,0.1604810453813483
ENSG00000115474,random_a1.0,39.61616161616162,39.27272727272727,0.2500071245844332,0.2264835504991889
ENSG00000115474,random_a1.0_L24,40.54545454545455,38.84848484848485,0.16179907122612722,0.12906633136365572
ENSG00000115474,unsteered,40.08080808080808,41.81818181818182,0.1420276105505304,0.11355245970703402
ENSG00000115486,add_a0.5,61.17999999999999,63.063063063063055,0.25419258741865647,0.22428275153899305
ENSG00000115486,add_a1.0,69.92,75.85585585585586,0.21044125018240348,0.2248693932938822
ENSG00000115486,add_a1.0_L24,41.54,41.14114114114115,0.3327096155089687,0.2011103553277171
ENSG00000115486,add_a2.0,71.22,70.2102102102102,0.22244709905786167,0.23132813367035937
ENSG00000115486,add_a3.0,81.7,82.46246246246247,0.28364204996668224,0.3507909756784004
ENSG00000115486,add_a4.0,88.97999999999999,88.58858858858859,0.3672154829137758,0.45222930322724597
ENSG00000115486,add_gc_removed_a1.0,46.36,46.366366366366364,0.33618004129297796,0.22274678324593963
ENSG00000115486,add_own,62.5,64.50450450450451,0.2294181699373495,0.20206319239043297
ENSG00000115486,add_own_L24,54.14,60.36036036036037,0.27240429194383803,0.21226329296585492
ENSG00000115486,random_a1.0,40.5,41.44144144144144,0.47154243569654986,0.3927681135658797
ENSG00000115486,random_a1.0_L24,49.82,51.411411411411414,0.2717955232829087,0.1743196052954922
ENSG00000115486,unsteered,51.64,53.213213213213216,0.30288782686955734,0.2173017727193313
ENSG00000115568,add_a0.5,79.17999999999999,72.55255255255256,0.288720663240818,0.3452391840751478
ENSG00000115568,add_a1.0,76.22,73.21321321321321,0.20775288135483003,0.247052297735334
ENSG00000115568,add_a1.0_L24,73.97999999999999,78.1981981981982,0.27400572446768884,0.28465466915690396
ENSG00000115568,add_a2.0,82.85999999999999,83.78378378378379,0.2359443812530711,0.37932111692803583
ENSG00000115568,add_a3.0,87.24,87.50750750750751,0.20318790996864408,0.38346950577379946
ENSG00000115568,add_a4.0,86.94000000000001,87.8078078078078,0.20204369620149726,0.38815845617208994
ENSG00000115568,add_gc_removed_a1.0,70.82000000000001,69.7897897897898,0.3279408348432005,0.2596471312296438
ENSG00000115568,add_own,81.84,78.01801801801801,0.26097447812011154,0.36481575561915625
ENSG00000115568,add_own_L24,68.16,69.12912912912913,0.3352497571872892,0.34455850110142877
ENSG00000115568,random_a1.0,67.38,68.1081081081081,0.2882364465263771,0.18382623811098264
ENSG00000115568,random_a1.0_L24,69.72,69.1891891891892,0.272493729246426,0.18801230248804876
ENSG00000115568,unsteered,65.46000000000001,73.03303303303304,0.2806415997614552,0.2116063576693743
ENSG00000115760,add_a0.5,74.96000000000001,86.84684684684684,0.33454514183368744,0.37566447997483826
ENSG00000115760,add_a0.5_L24,62.06,70.75075075075075,0.39388516654481887,0.4081035156257096
ENSG00000115760,add_a1.0,76.22,95.73573573573574,0.3223035184179385,0.3949212688217309
ENSG00000115760,add_a1.0_L24,69.52000000000001,79.3993993993994,0.5794834660372381,0.6057251148902425
ENSG00000115760,add_a2.0,85.66,89.66966966966967,0.3704988330895119,0.44501780192255785
ENSG00000115760,add_a2.0_L24,73.52000000000001,65.34534534534535,0.36807974507468905,0.4020126710958335
ENSG00000115760,add_a3.0,87.26,94.11411411411412,0.3833063433687688,0.4575889430890753
ENSG00000115760,add_a3.0_L24,76.22,81.32132132132134,0.3344177851680761,0.3857938059169791
ENSG00000115760,add_a4.0,83.53999999999999,87.74774774774775,0.3166887147889127,0.38113148678602415
ENSG00000115760,add_a4.0_L24,73.96000000000001,86.42642642642643,0.2761152256857088,0.3263556771598595
ENSG00000115760,add_gc_removed_a1.0,61.81207622868605,66.1709902673758,0.39427250549888615,0.40575622192539607
ENSG00000115760,add_own,75.7,89.96996996996998,0.35302546975356613,0.4021697232171707
ENSG00000115760,add_own_L24,77.16,88.4084084084084,0.47413122182915773,0.5183975175621911
ENSG00000115760,random_a1.0,85.92,86.84684684684684,0.38277955628266386,0.4445157538015797
ENSG00000115760,random_a1.0_L24,72.42,72.85285285285286,0.43082219604909644,0.4648141005674688
ENSG00000115760,unsteered,64.46000000000001,67.68768768768768,0.2809247874325895,0.29878294376264425
ENSG00000115761,add_a0.5,41.3,42.58258258258258,0.04791105711196621,0.04715242622909864
ENSG00000115761,add_a1.0,67.6,81.38138138138137,0.32477006853421475,0.36296043168924147
ENSG00000115761,add_a1.0_L24,40.88,41.26126126126126,0.08898228897671984,0.08678935746714936
ENSG00000115761,add_a2.0,73.32000000000001,85.34534534534535,0.3712208937600718,0.41212230345171647
ENSG00000115761,add_a3.0,81.26,90.27027027027027,0.4545296880890447,0.49677383751417226
ENSG00000115761,add_a4.0,85.62,93.09309309309309,0.48025620208370545,0.5239240463850967
ENSG00000115761,add_gc_removed_a1.0,46.42,49.249249249249246,0.08746913076859744,0.10208250638999024
ENSG00000115761,add_own,64.03235235235236,81.32132132132132,0.24129353819766183,0.2807824048732177
ENSG00000115761,add_own_L24,51.64,55.855855855855864,0.1800952996623247,0.19370418359350522
ENSG00000115761,random_a1.0,40.22,38.4984984984985,0.034386231402855585,0.02709141903785982
ENSG00000115761,random_a1.0_L24,44.54970970970971,46.366366366366364,0.09624068735241606,0.10468297147075259
ENSG00000115761,unsteered,36.484204204204204,35.55555555555556,0.08159417564717868,0.07296597885214762
ENSG00000115942,add_a0.5,42.94,43.003003003003,0.1599296484526973,0.1383539658692025
ENSG00000115942,add_a1.0,47.239999999999995,49.429429429429426,0.15558361411330401,0.17312556447153546
ENSG00000115942,add_a1.0_L24,40.68820820820821,36.0960960960961,0.174546475686814,0.11847735265914461
ENSG00000115942,add_a2.0,71.12,84.08408408408408,0.2599520939472734,0.4105951799980267
ENSG00000115942,add_a3.0,79.32000000000001,85.04504504504504,0.3467443231797501,0.4827924997017422
ENSG00000115942,add_a4.0,80.0,87.2072072072072,0.31281909183247286,0.48319431281725667
ENSG00000115942,add_gc_removed_a1.0,36.14,30.51051051051051,0.1794735358597444,0.09348975240764187
ENSG00000115942,add_own,58.04,62.82282282282283,0.202301043483926,0.2403501669625709
ENSG00000115942,add_own_L24,35.5,33.873873873873876,0.1789201569074589,0.12855510201009018
ENSG00000115942,random_a1.0,30.22,32.312312312312315,0.3156107643250553,0.2611077850569948
ENSG00000115942,random_a1.0_L24,35.2,32.972972972972975,0.21591268643442704,0.13916515730671672
ENSG00000115942,unsteered,29.1,22.402402402402405,0.3288392692523608,0.23894231972013866
ENSG00000116096,add_a0.5,78.71906841339157,95.8951965065502,0.1297891188523018,0.19995634301271398
ENSG00000116096,add_a1.0,80.52401746724891,96.85589519650655,0.1446055347855167,0.2294301321793532
ENSG00000116096,add_a1.0_L24,79.21397379912663,93.1004366812227,0.17641483780277983,0.25315348258794995
ENSG00000116096,add_a2.0,78.80640465793303,98.07860262008734,0.11683250701160075,0.21784409009165792
ENSG00000116096,add_a3.0,79.1848617176128,96.24454148471617,0.1453858264281632,0.2416123046044678
ENSG00000116096,add_a4.0,79.01018922852984,95.02183406113537,0.14453619328775064,0.23860742798528095
ENSG00000116096,add_gc_removed_a1.0,73.65356622998544,91.79039301310044,0.11634647308438066,0.16182584615936974
ENSG00000116096,add_own,78.10771470160117,99.03930131004367,0.1184677828606863,0.2112251636750971
ENSG00000116096,add_own_L24,77.7292576419214,95.63318777292577,0.12396299922484162,0.1926089073632623
ENSG00000116096,random_a1.0,78.36972343522561,93.97379912663754,0.1278562994349545,0.19390900617666884
ENSG00000116096,random_a1.0_L24,78.16593886462883,95.63318777292577,0.13313219017132677,0.21112801313183266
ENSG00000116096,unsteered,74.52692867540028,91.87772925764192,0.12752653130733188,0.17412577665081752
ENSG00000116885,add_a0.5,83.76,85.22522522522522,0.44264574100045895,0.4434804281388434
ENSG00000116885,add_a1.0,83.28,85.4054054054054,0.422792137840316,0.43868067380453385
ENSG00000116885,add_a1.0_L24,79.22,86.24624624624624,0.3985056150644975,0.4133852733461131
ENSG00000116885,add_a2.0,87.1,93.75375375375376,0.47100465676509584,0.4866642322792857
ENSG00000116885,add_a3.0,79.52000000000001,91.29129129129129,0.3899029673463175,0.4105322768525211
ENSG00000116885,add_a4.0,89.76,89.6096096096096,0.4950113985516943,0.5108758413150551
ENSG00000116885,add_gc_removed_a1.0,57.779999999999994,71.41141141141141,0.18340528761445052,0.17997623305455646
ENSG00000116885,add_own,77.1320920920921,91.35135135135135,0.38925401019091277,0.4012443699034864
ENSG00000116885,add_own_L24,66.03999999999999,67.98798798798799,0.374995165439131,0.36522539648699703
ENSG00000116885,random_a1.0,73.47999999999999,78.49849849849849,0.30315593571635135,0.3141081198316002
ENSG00000116885,random_a1.0_L24,60.64,74.05405405405405,0.2781646465553932,0.278848478839318
ENSG00000116885,unsteered,74.17999999999999,83.18318318318317,0.3093535928147116,0.3097311068318672
ENSG00000116984,add_a0.5,59.720000000000006,69.36936936936937,0.20602812392496958,0.21751218110189816
ENSG00000116984,add_a1.0,63.1,84.74474474474474,0.16779347845630527,0.38712944773852553
ENSG00000116984,add_a1.0_L24,46.42,43.54354354354355,0.2570200244240272,0.02930459650405647
ENSG00000116984,add_a2.0,71.32,93.57357357357357,0.10138091902855773,0.3940317409097065
ENSG00000116984,add_a3.0,73.56,93.27327327327328,0.15393034735813602,0.39954765377341284
ENSG00000116984,add_a4.0,74.94,95.37537537537537,0.15448044580840958,0.4254410319120012
ENSG00000116984,add_gc_removed_a1.0,46.98,45.885885885885884,0.2849756347227109,0.08351129868235171
ENSG00000116984,add_own,69.47999999999999,91.53153153153153,0.10674000935860854,0.3591645532312321
ENSG00000116984,add_own_L24,55.720000000000006,57.65765765765766,0.20009516394615295,0.11414734204943647
ENSG00000116984,random_a1.0,48.06,44.08408408408408,0.2774079297177598,0.04684235592156029
ENSG00000116984,random_a1.0_L24,48.2,48.10810810810811,0.23028776703987708,0.04588024499359717
ENSG00000116984,unsteered,43.239999999999995,39.27927927927928,0.29795518505832025,0.043764559069984076
ENSG00000117118,add_a0.5,58.666666666666664,81.87234042553192,0.1576367509276356,0.17916372880882844
ENSG00000117118,add_a1.0,60.99290780141845,89.70212765957447,0.16804206465308974,0.21628262371976453
ENSG00000117118,add_a1.0_L24,64.42553191489363,90.80851063829786,0.20161779806173724,0.2608678605674187
ENSG00000117118,add_a2.0,65.3049645390071,88.93617021276596,0.20044769473037855,0.25713025048578764
ENSG00000117118,add_a3.0,67.37588652482269,94.8936170212766,0.23092804690887503,0.31085143797076303
ENSG00000117118,add_a4.0,75.8014184397163,92.59574468085107,0.3110217546812744,0.3759177212552556
ENSG00000117118,add_gc_removed_a1.0,50.01418439716312,61.61702127659574,0.1217979848411284,0.12154915813398826
ENSG00000117118,add_own,61.900709219858165,91.06382978723404,0.17001088965176897,0.2281954390288115
ENSG00000117118,add_own_L24,65.95744680851064,65.4468085106383,0.2193670897863238,0.23338989943029564
ENSG00000117118,random_a1.0,53.39007092198582,70.04255319148936,0.09281574937747146,0.0864473380677194
ENSG00000117118,random_a1.0_L24,56.28368794326241,76.34042553191489,0.12088949811523739,0.12159660802923047
ENSG00000117118,unsteered,52.0,68.17021276595744,0.10161344615169506,0.08681466118831235
ENSG00000117143,add_a0.5,56.6,65.1051051051051,0.22047888991016343,0.2240298420439991
ENSG00000117143,add_a1.0,63.58,83.72372372372372,0.1291614202478953,0.2875061016535905
ENSG00000117143,add_a1.0_L24,65.67999999999999,83.06306306306307,0.1853985045595496,0.3565907346291309
ENSG00000117143,add_a2.0,74.16,95.49549549549549,0.13770465528492576,0.4316422551672902
ENSG00000117143,add_a3.0,81.16,92.01201201201202,0.22556114795062218,0.4613824228524105
ENSG00000117143,add_a4.0,81.74,93.09309309309309,0.204595839493596,0.46588765054913284
ENSG00000117143,add_gc_removed_a1.0,46.14,49.969969969969966,0.2502677628873219,0.15164308232676663
ENSG00000117143,add_own,65.9,79.6996996996997,0.15764024511596056,0.29711838303911087
ENSG00000117143,add_own_L24,64.25999999999999,78.31831831831832,0.16782371383094422,0.2993072222465331
ENSG00000117143,random_a1.0,57.94,67.26726726726727,0.18052790484343506,0.21843446975016473
ENSG00000117143,random_a1.0_L24,58.82000000000001,71.77177177177177,0.20511930897241532,0.2791755209496859
ENSG00000117143,unsteered,56.120000000000005,59.45945945945946,0.28498956015638804,0.28033435303156845
ENSG00000117362,add_a0.5,74.10666666666665,85.67999999999999,0.25605151044507835,0.3710981693790267
ENSG00000117362,add_a1.0,79.36,90.96000000000001,0.21383008744536833,0.34426005628709133
ENSG00000117362,add_a1.0_L24,72.26666666666667,87.28,0.2523433774352729,0.34608623548350154
ENSG00000117362,add_a2.0,74.47999999999999,89.44,0.21694947790463798,0.3184496664721842
ENSG00000117362,add_a3.0,86.37333333333333,89.76,0.29938740890849036,0.4526602519291828
ENSG00000117362,add_a4.0,83.28,87.76,0.2054246373388108,0.36754748720413444
ENSG00000117362,add_gc_removed_a1.0,67.78666666666666,77.03999999999999,0.2378228008949433,0.30298192887943437
ENSG00000117362,add_own,75.94666666666667,81.84,0.2755839408319898,0.39095004412398515
ENSG00000117362,add_own_L24,70.02666666666667,82.16,0.2011889259667406,0.2866366503584168
ENSG00000117362,random_a1.0,64.37333333333333,64.24,0.3169929970245901,0.3486738233741564
ENSG00000117362,random_a1.0_L24,64.82666666666667,72.8,0.3152206889195259,0.356462097535052
ENSG00000117362,unsteered,67.84,76.4,0.35676625124955696,0.43162250930236146
ENSG00000117758,add_a0.5,65.86206896551724,89.56896551724138,0.2104720646155175,0.32951361676136076
ENSG00000117758,add_a1.0,67.72988505747126,87.84482758620689,0.24607826342229577,0.36901553280409627
ENSG00000117758,add_a1.0_L24,67.95977011494253,77.24137931034483,0.2800183449421018,0.319602438396078
ENSG00000117758,add_a2.0,75.7183908045977,95.17241379310344,0.2915487514913858,0.4217894508195045
ENSG00000117758,add_a3.0,76.63168775324569,94.48275862068965,0.28070833314135435,0.41136613656326854
ENSG00000117758,add_a4.0,79.39655172413794,95.43103448275862,0.2995706895884447,0.4387981402893975
ENSG00000117758,add_gc_removed_a1.0,54.79885057471264,66.29310344827586,0.20436561128855768,0.19776684971699746
ENSG00000117758,add_own,71.66666666666666,86.98275862068965,0.2656148983432203,0.3510405875700047
ENSG00000117758,add_own_L24,67.61494252873563,88.1896551724138,0.24404220899723633,0.3525497747637955
ENSG00000117758,random_a1.0,59.6551724137931,80.34482758620689,0.17909654643835501,0.24435222814455235
ENSG00000117758,random_a1.0_L24,62.356321839080465,75.6896551724138,0.22168591205951152,0.2560461598907045
ENSG00000117758,unsteered,63.04597701149426,80.0,0.21307181388589985,0.2872617945001059
ENSG00000118257,add_a0.5,52.760000000000005,58.258258258258266,0.1482740413101432,0.15564972730986928
ENSG00000118257,add_a1.0,55.6,56.45645645645645,0.22814435146940118,0.22746764058542146
ENSG00000118257,add_a1.0_L24,47.64,51.051051051051054,0.18771287416614182,0.1959141017167799
ENSG00000118257,add_a2.0,84.62,90.63063063063063,0.3569732881213345,0.3435505057250184
ENSG00000118257,add_a3.0,80.67999999999999,80.6006006006006,0.3053808367702014,0.2998073810471006
ENSG00000118257,add_a4.0,86.62,86.42642642642643,0.41841820595314855,0.4075200401202846
ENSG00000118257,add_gc_removed_a1.0,44.739999999999995,47.14714714714715,0.17093062317565455,0.17415892513035353
ENSG00000118257,add_own,70.03999999999999,68.16816816816817,0.278242478881253,0.2781743943028349
ENSG00000118257,add_own_L24,44.339999999999996,47.807807807807805,0.28198538795930866,0.2866627221098852
ENSG00000118257,random_a1.0,46.82,49.12912912912913,0.21672055660638884,0.2196496424655839
ENSG00000118257,random_a1.0_L24,45.54,44.56456456456456,0.20183059689710312,0.20688571795105828
ENSG00000118257,unsteered,49.660000000000004,52.732732732732735,0.16435239874516067,0.17566078721323927
ENSG00000118363,add_a0.5,50.058479532163744,59.06432748538011,0.22473742705890012,0.19078143459443708
ENSG00000118363,add_a1.0,55.57619091130605,66.3157894736842,0.21792887875805111,0.2192316045876132
ENSG00000118363,add_a1.0_L24,46.58869395711501,49.590643274853804,0.25851984390595323,0.19549940292334145
ENSG00000118363,add_a2.0,60.42884990253411,71.46198830409357,0.26081535788024557,0.30448899193987833
ENSG00000118363,add_a3.0,68.18713450292398,85.73099415204679,0.25648404503419586,0.34394754550648643
ENSG00000118363,add_a4.0,73.60623781676414,87.953216374269,0.31937278476698394,0.40432983283036644
ENSG00000118363,add_gc_removed_a1.0,41.32553606237816,31.57894736842105,0.3392832578369543,0.19891434547861878
ENSG00000118363,add_own,64.2495126705653,79.41520467836257,0.2668741415764991,0.3292259281711078
ENSG00000118363,add_own_L24,37.85575048732944,41.98830409356725,0.34434712716007193,0.24919485119659252
